attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,4.73319756171598E-05,6.30636869377464E-05,0.33236963206081,0,2500
2,69,276,190,4.73319756171598E-05,4.97709350474739E-05,0.0515287899673032,1,2500
3,69,190,190,4.73319756171598E-05,5.51391815560902E-05,0.164945701867132,0,2500
4,34,190,135,4.73319756171598E-05,4.47365970720616E-05,-0.0548335139460602,1,2500
5,34,135,135,4.73319756171598E-05,5.23009665416512E-05,0.104981692813388,0,2500
6,17,135,135,4.73319756171598E-05,6.09732469011692E-05,0.288204139086558,0,2500
7,8,135,127,4.73319756171598E-05,5.06482309717193E-05,0.0700637425613233,1,2500
8,8,127,119,4.73319756171598E-05,4.61267851936804E-05,-0.0254624998801535,1,2500
9,8,119,111,4.73319756171598E-05,3.85007382230978E-05,-0.186580789813057,1,2500
10,8,111,103,4.73319756171598E-05,3.72578379241028E-05,-0.212840000057058,1,2500
11,8,103,95,4.73319756171598E-05,1.44383106937476E-05,-0.694956517122156,1,2500
12,8,95,74,4.73319756171598E-05,2.79880448345317E-05,-0.408686316816556,1,2500
13,8,74,74,4.73319756171598E-05,7.29620659343594E-05,0.541496313707803,0,2500
14,4,74,70,4.73319756171598E-05,2.88198522242556E-05,-0.391112417166732,1,2500
15,4,70,70,4.73319756171598E-05,6.56195053135779E-05,0.386367343808658,0,2500
16,2,70,68,4.73319756171598E-05,2.77569637007986E-05,-0.413568452639539,1,2500
17,2,68,61,4.73319756171598E-05,3.91023140513951E-05,-0.173871076760656,1,2500
18,2,61,59,4.73319756171598E-05,3.64520324881138E-05,-0.229864546898431,1,2500
19,2,59,56,4.73319756171598E-05,3.40870871717267E-05,-0.279829613548421,1,2500
20,2,56,54,4.73319756171598E-05,2.64863950933755E-05,-0.440412221378456,1,2500
21,2,54,52,4.73319756171598E-05,2.46640041427464E-05,-0.478914543051427,1,2500
22,2,52,50,4.73319756171598E-05,2.53856862607806E-05,-0.463667300386734,1,2500
23,2,50,48,4.73319756171598E-05,2.0825109751438E-05,-0.560020272133156,1,2500
24,2,48,45,4.73319756171598E-05,2.89206359561888E-05,-0.388983122316494,1,2500
25,2,45,43,4.73319756171598E-05,2.9087053906365E-05,-0.385467149276994,1,2500
26,2,43,41,4.73319756171598E-05,3.06294005087405E-05,-0.352881427209302,1,2500
27,2,41,39,4.73319756171598E-05,3.24884743459647E-05,-0.313604092743884,1,2500
28,2,39,37,4.73319756171598E-05,2.75407484925902E-05,-0.418136510604353,1,2500
29,2,37,28,4.73319756171598E-05,3.55533679494913E-05,-0.248850962041783,1,2500
30,2,28,17,4.73319756171598E-05,4.31441930453354E-05,-0.0884768175682513,1,2500
31,2,17,15,4.73319756171598E-05,4.31538491137396E-05,-0.0882728102713171,1,2500
32,2,15,15,4.73319756171598E-05,0.000219718287031593,3.64206879528469,0,2500
33,1,15,15,4.73319756171598E-05,6.26722933099544E-05,0.324100515407878,0,2500
