attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,138,4.7524029413909E-05,6.90482110504359E-05,0.45291154605311,1,10000
2,138,138,138,4.7524029413909E-05,0.397675322746122,8366.87889517074,0,10000
3,69,138,138,4.7524029413909E-05,0.000104932432664135,1.20798686387111,0,10000
4,34,138,99,4.7524029413909E-05,3.28255114931074E-05,-0.309286020189604,1,10000
5,34,99,59,4.7524029413909E-05,1.85178101625844E-05,-0.610348482842141,1,10000
6,34,59,17,4.7524029413909E-05,2.96550424771322E-05,-0.375998987399561,1,10000
7,34,17,17,4.7524029413909E-05,0.377544710487215,7943.29081757782,0,10000
8,17,17,17,4.7524029413909E-05,0.385367840208874,8107.9050099798,0,10000
9,8,17,6,4.7524029413909E-05,8.42851723044974E-05,0.773527483758132,1,10000
10,8,6,6,4.7524029413909E-05,0.3814123508768,8024.67365563433,0,10000
11,4,6,2,4.7524029413909E-05,3.88599608868444E-09,-0.999918230921565,1,10000
12,4,2,2,4.7524029413909E-05,0.377397346040728,7940.18997683884,0,10000
13,2,2,2,4.7524029413909E-05,0.377731087281352,7947.21255562141,0,10000
14,1,2,2,4.7524029413909E-05,0.391642348987955,8239.93314093716,0,10000
