attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,119,0.00014294138395377,4.33941259211775E-05,-0.696420135856443,1,10000
2,138,119,119,0.00014294138395377,0.487878820559375,3412.13905787539,0,10000
3,69,119,40,0.00014294138395377,9.0831755041773E-05,-0.364552430308428,1,10000
4,69,40,40,0.00014294138395377,0.466682376657334,3263.85139396907,0,10000
5,34,40,6,0.00014294138395377,4.69356685940468E-05,-0.671643947359383,1,10000
6,34,6,6,0.00014294138395377,0.462590181485142,3235.22290962813,0,10000
7,17,6,6,0.00014294138395377,0.480913533539183,3363.41078319712,0,10000
8,8,6,6,0.00014294138395377,0.535618466175941,3746.11963296207,0,10000
9,4,6,6,0.00014294138395377,0.464379022730085,3247.73741869097,0,10000
10,2,6,2,0.00014294138395377,3.31180145939208E-05,-0.76831052227232,1,10000
11,2,2,2,0.00014294138395377,0.506129485576215,3539.81842204569,0,10000
12,1,2,2,0.00014294138395377,0.504041381320617,3525.21030648223,0,10000
