index,src,dst,weight
0,0,1,-0.406761011352388
1,0,2,-1.37927500497008
2,0,9,-0.357514616521281
3,0,11,0.592534986037446
4,1,2,0.351694346230142
5,1,3,0.393477954271139
6,1,6,0.350391987515423
7,1,10,0.401317046258407
8,2,3,-0.474163442328527
9,2,5,0.58916400543924
10,2,6,0.333434570486025
11,2,8,0.392684352130925
12,2,9,-0.436360347226302
13,2,10,0.447650284712547
14,2,11,-0.332841655539584
15,3,4,0.337661843870039
16,3,6,0.358876928402823
17,4,8,0.428432753003163
18,4,11,0.517040006389559
19,5,8,0.461363665453024
20,5,10,-0.340173387237536
21,5,11,0.484993347189145
22,6,7,-0.309971466434912
23,6,8,-0.374986941787902
24,6,11,0.463386083676383
25,7,9,0.438790738611523
26,7,10,-0.401641159180579
27,8,11,0.590124961825866
28,9,11,-0.640651629707
29,10,11,0.364049168354154
