attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,140,0.0157029858539001,0.0109363279565512,-0.303551053391863,1,2500
2,149,140,140,0.0157029858539001,0.070343912800793,3.4796520518626,0,2500
3,74,140,56,0.0157029858539001,0.0097757633822069,-0.377458308046624,1,2500
4,74,56,56,0.0157029858539001,0.0703648133570448,3.48098304435322,0,2500
5,37,56,56,0.0157029858539001,0.0264253295039133,0.682821964546962,0,2500
6,18,56,35,0.0157029858539001,0.0119816634850741,-0.236981832846886,1,2500
7,18,35,35,0.0157029858539001,0.0508690183125881,2.23944877654933,0,2500
8,9,35,23,0.0157029858539001,0.0125291821139563,-0.202114665928679,1,2500
9,9,23,23,0.0157029858539001,0.0771668365811618,3.91415055067352,0,2500
10,4,23,19,0.0157029858539001,0.0139194045044015,-0.113582306326513,1,2500
11,4,19,19,0.0157029858539001,0.0853990506779187,4.43839569572741,0,2500
12,2,19,17,0.0157029858539001,0.010315906399355,-0.343060835987897,1,2500
13,2,17,17,0.0157029858539001,0.176290674188971,10.2265702732698,0,2500
14,1,17,17,0.0157029858539001,0.0579394465928045,2.68970889561199,0,2500
