attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,116,0.00105942852918339,0.000605964652448554,-0.428026869433435,1,2500
2,138,116,116,0.00105942852918339,0.48795347144422,459.581774044104,0,2500
3,69,116,40,0.00105942852918339,0.000708347084446905,-0.331387568925577,1,2500
4,69,40,40,0.00105942852918339,0.487949443619434,459.577972159715,0,2500
5,34,40,40,0.00105942852918339,0.0197077155811989,17.6022133993217,0,2500
6,17,40,13,0.00105942852918339,0.000736987100750603,-0.304354111250264,1,2500
7,17,13,13,0.00105942852918339,0.548595821202837,516.822397727667,0,2500
8,8,13,13,0.00105942852918339,0.0226069233251835,20.3387903973183,0,2500
9,4,13,8,0.00105942852918339,0.000459533867977709,-0.566243634828373,1,2500
10,4,8,8,0.00105942852918339,0.0196081506513527,17.5082335534864,0,2500
11,2,8,8,0.00105942852918339,0.0204115564909301,18.2665724290655,0,2500
12,1,8,8,0.00105942852918339,0.0207972432225138,18.6306241050016,0,2500
9100,1,8,8,0.00105942852918339,0.0197014615210849,17.5963101600359,0,2500
9200,1,8,8,0.00105942852918339,0.0467701201683062,43.1465553172868,0,2500
9201,1,8,8,0.00105942852918339,0.0210542161335163,18.8731821482521,0,2500
9202,1,8,8,0.00105942852918339,0.0196552564421058,17.5526969499832,0,2500
9300,3,8,8,0.00105942852918339,0.0225469416321427,20.2821733708851,0,2500
