attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,1.43201709663764E-07,5.84909320558925E-06,39.8451352942841,0,10000
2,69,276,276,1.43201709663764E-07,1.01413264735057E-06,6.08184734478202,0,10000
3,34,276,276,1.43201709663764E-07,4.26342459591764E-07,1.97721626782815,0,10000
4,17,276,259,1.43201709663764E-07,1.38412255558079E-07,-0.0334455092535612,1,10000
5,17,259,259,1.43201709663764E-07,1.90973921023414E-06,12.3360084507244,0,10000
6,8,259,251,1.43201709663764E-07,1.41249507027641E-07,-0.013632537214165,1,10000
7,8,251,251,1.43201709663764E-07,2.39219283176551E-07,0.670505776350256,0,10000
8,4,251,251,1.43201709663764E-07,9.221234010659E-07,5.43933234617821,0,10000
9,2,251,251,1.43201709663764E-07,1.84815949081347E-07,0.290598761113206,0,10000
10,1,251,250,1.43201709663764E-07,1.24463867423639E-07,-0.130849291423415,1,10000
11,1,250,249,1.43201709663764E-07,1.18479850745691E-07,-0.172636618488146,1,10000
12,1,249,248,1.43201709663764E-07,8.94616341141015E-08,-0.375275376780374,1,10000
13,1,248,247,1.43201709663764E-07,1.51813287788518E-07,0.0601360007849983,1,10000
14,1,247,247,1.43201709663764E-07,1.05069381966169E-06,6.33715974570907,0,10000
9100,1,247,247,1.51813287788518E-07,3.85818598129642E-07,1.54140203239063,0,3000
9101,1,247,227,1.51813287788518E-07,1.00024658332139E-07,-0.341133705822392,1,3000
9102,1,227,227,1.51813287788518E-07,6.88708556084072E-07,3.53654990361234,0,3000
9103,1,227,206,1.51813287788518E-07,1.66675757363896E-07,0.09789966209073,1,3000
9104,1,206,206,1.51813287788518E-07,7.89520690933514E-07,4.20060333607523,0,3000
9105,1,206,206,1.51813287788518E-07,2.60761351252639E-07,0.717645109009764,0,3000
9106,1,206,206,1.51813287788518E-07,5.36074343578726E-07,2.53114244074274,0,3000
9107,1,206,206,1.51813287788518E-07,7.41665599984883E-07,3.88538000058371,0,3000
9108,1,206,206,1.51813287788518E-07,3.9672838973373E-07,1.61326525176366,0,3000
9109,1,206,186,1.51813287788518E-07,1.42834968895028E-07,-0.059140533903707,1,3000
9110,1,186,186,1.51813287788518E-07,5.11171437069371E-07,2.36710603212451,0,3000
