attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,299,4.02575871398387E-06,9.21733391862835E-06,1.28958926092889,0,5000
2,74,299,299,4.02575871398387E-06,5.74216618247413E-06,0.426356269820186,0,5000
3,37,299,262,4.02575871398387E-06,3.64866119943408E-06,-0.093671166441222,1,5000
4,37,262,262,4.02575871398387E-06,1.25584140892277E-05,2.11951484961202,0,5000
5,18,262,262,4.02575871398387E-06,4.66802416899897E-06,0.159538983989312,0,5000
6,9,262,253,4.02575871398387E-06,3.97067906311756E-06,-0.01368180628287,1,5000
7,9,253,244,4.02575871398387E-06,3.82839113742772E-06,-0.0490261812936202,1,5000
8,9,244,244,4.02575871398387E-06,5.17654532529506E-06,0.285855833166012,0,5000
9,4,244,240,4.02575871398387E-06,3.87430076187154E-06,-0.0376222130715945,1,5000
10,4,240,236,4.02575871398387E-06,3.51066521577235E-06,-0.127949421415221,1,5000
11,4,236,236,4.02575871398387E-06,1.29798447041164E-05,2.22419837508632,0,5000
12,2,236,234,4.02575871398387E-06,3.80837473376815E-06,-0.0539982635970227,1,5000
13,2,234,232,4.02575871398387E-06,4.33091326722246E-06,0.0758005074120841,1,5000
14,2,232,230,4.02575871398387E-06,3.19689331596336E-06,-0.205890481002092,1,5000
15,2,230,228,4.02575871398387E-06,4.3673298612119E-06,0.0848464032485479,1,5000
16,2,228,228,4.02575871398387E-06,4.48514161921962E-06,0.114110888871715,0,5000
17,1,228,227,4.02575871398387E-06,2.53657037270811E-06,-0.369914951957482,1,5000
18,1,227,226,4.02575871398387E-06,2.00628330164117E-06,-0.501638462664901,1,5000
19,1,226,225,4.02575871398387E-06,1.93535143779816E-06,-0.519257964697305,1,5000
20,1,225,224,4.02575871398387E-06,3.56876047847244E-06,-0.113518536002666,1,5000
21,1,224,223,4.02575871398387E-06,1.86764661421315E-06,-0.536075868698812,1,5000
22,1,223,222,4.02575871398387E-06,2.92388842301831E-06,-0.273705000535204,1,5000
23,1,222,221,4.02575871398387E-06,2.07853048006448E-06,-0.483692235989081,1,5000
24,1,221,221,4.02575871398387E-06,4.76053745891846E-06,0.182519320490388,0,5000
