attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,94,3.19174564796E-06,1.91566807206329E-06,-0.399805534852789,1,10000
2,138,94,94,3.19174564796E-06,0.469382734745107,147060.44740735,0,10000
3,69,94,94,3.19174564796E-06,7.54891393718975E-06,1.36513643936967,0,10000
4,34,94,94,3.19174564796E-06,3.07201686971883E-05,8.62487995145322,0,10000
5,17,94,94,3.19174564796E-06,1.20674366678622E-05,2.78082654411232,0,10000
6,8,94,94,3.19174564796E-06,1.15674683779276E-05,2.62418239226577,0,10000
7,4,94,94,3.19174564796E-06,5.35126539546786E-06,0.67659518824381,0,10000
8,2,94,92,3.19174564796E-06,3.32230390008211E-06,0.040904967538863,1,10000
9,2,92,92,3.19174564796E-06,5.08233032469629E-06,0.592335632366148,0,10000
10,1,92,92,3.19174564796E-06,8.1025680977692E-06,1.53860081330351,0,10000
9100,1,92,92,3.19174564796E-06,4.68601083012372E-06,0.468165495304669,0,5000
9101,1,92,82,3.19174564796E-06,2.02144511872725E-06,-0.366664721539057,1,5000
9102,1,82,82,3.19174564796E-06,9.59966849551564E-06,2.00765460482455,0,5000
9103,1,82,82,3.19174564796E-06,4.17960611574083E-06,0.309504759068824,0,5000
9104,1,82,82,3.19174564796E-06,4.110808492906E-06,0.287949901500897,0,5000
9105,1,82,82,3.19174564796E-06,5.56182578126442E-06,0.742565478179394,0,5000
9106,1,82,73,3.19174564796E-06,2.17799499102871E-06,-0.317616366949299,1,5000
9107,1,73,73,3.19174564796E-06,7.33261902646275E-06,1.29736947590087,0,5000
9108,1,73,62,3.19174564796E-06,2.68917584064119E-06,-0.157459228507143,1,5000
9109,1,62,62,3.19174564796E-06,4.09897473304773E-05,11.8424228781124,0,5000
9110,1,62,57,3.19174564796E-06,3.06591552593144E-06,-0.0394236057340571,1,5000
9111,1,57,57,3.19174564796E-06,8.64569598231965E-06,1.70876721891844,0,5000
9112,1,57,49,3.19174564796E-06,1.83759159514998E-06,-0.424267533246431,1,5000
9113,1,49,49,3.19174564796E-06,1.507801637599E-05,3.7240657743599,0,5000
9200,1,49,48,3.19174564796E-06,2.3491610257023E-06,-0.263988649219663,1,5000
9201,1,48,47,3.19174564796E-06,2.33578228990998E-06,-0.268180316497685,1,5000
9202,1,47,47,3.19174564796E-06,5.28247354270952E-06,0.655042138488009,0,5000
9203,1,47,47,3.19174564796E-06,6.06356688156362E-06,0.899765066003658,0,5000
9204,1,47,47,3.19174564796E-06,1.49866108785465E-05,3.69542768488622,0,5000
9205,1,47,47,3.19174564796E-06,6.35689566238945E-06,0.991667370629123,0,5000
9300,4,47,47,3.19174564796E-06,7.3963265069071E-06,1.31732955025237,0,5000
9400,4,47,43,3.19174564796E-06,3.72263772881177E-06,0.166332828303874,1,5000
