attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,121,1.51742622221345E-06,1.46414787726782E-06,-0.0351109952930125,1,10000
2,138,121,121,1.51742622221345E-06,1.23834744606121,816083.121872397,0,10000
3,69,121,37,1.51742622221345E-06,1.5854001731508E-06,0.0447955557524179,1,10000
4,69,37,37,1.51742622221345E-06,1.27111317077011,837676.082524609,0,10000
5,34,37,1,1.51742622221345E-06,1.07666533162697E-06,-0.290466109082752,1,10000
6,34,1,1,1.51742622221345E-06,1.28097810160392,844177.176738882,0,10000
7,17,1,1,1.51742622221345E-06,1.25568845738463,827511.032547433,0,10000
8,8,1,1,1.51742622221345E-06,1.24012774211848,817256.355886152,0,10000
9,4,1,1,1.51742622221345E-06,1.24220950313002,818628.258507224,0,10000
10,2,1,1,1.51742622221345E-06,1.50100790459824,989179.154280406,0,10000
11,1,1,1,1.51742622221345E-06,1.23737975547439,815445.403495936,0,10000
8300,1,1,1,1.51742622221345E-06,1.23880483024213,816384.542906397,0,5000
