attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,106,5.63992640381454E-06,1.45157829160292E-06,-0.742624603998175,1,10000
2,138,106,106,5.63992640381454E-06,1.48056518726285,262513.983575225,0,10000
3,69,106,14,5.63992640381454E-06,8.98739911205787E-07,-0.840646872519839,1,10000
4,69,14,14,5.63992640381454E-06,1.60094915666132,283858.937530129,0,10000
5,34,14,14,5.63992640381454E-06,1.69078814950077,299788.044828176,0,10000
6,17,14,14,5.63992640381454E-06,1.48499775711799,263299.910471743,0,10000
7,8,14,1,5.63992640381454E-06,8.68313816077494E-07,-0.846041640633783,1,10000
8,8,1,1,5.63992640381454E-06,1.54117888039377,273261.232526899,0,10000
9,4,1,1,5.63992640381454E-06,1.51978911771135,269468.67192399,0,10000
10,2,1,1,5.63992640381454E-06,1.56684303997362,277811.67480971,0,10000
11,1,1,1,5.63992640381454E-06,1.48236082100747,262832.362507156,0,10000
8300,1,1,1,5.63992640381454E-06,1.49943528815326,265859.789803768,0,5000
