epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000131038491895655,0.000124973564795856,1,1,24,276,0.05,8
50,9.66519926237142E-06,1.04836979033473E-05,1,1,24,276,0.05,8
100,1.25477670979032E-06,9.47110278726797E-07,1,1,24,276,0.05,8
150,1.1738201136713E-06,1.40712084047753E-06,1,1,24,276,0.05,8
200,1.07524724304241E-06,9.68388493934515E-07,1,1,24,276,0.05,8
250,1.29719677841148E-05,1.28319851123752E-05,1,1,24,276,0.05,8
300,5.08301721267091E-06,6.27941992258334E-06,1,1,24,276,0.05,8
350,2.31426451618483E-06,1.59674108938225E-06,1,1,24,276,0.05,8
400,4.78740880809431E-06,5.63992640381454E-06,1,1,24,276,0.05,8
