index,src,dst,weight
0,0,1,0.754810536313055
1,0,2,-0.429817583234519
2,0,3,-0.964632304482787
3,0,4,-0.77628975873891
4,0,5,-0.690292820317401
5,0,7,0.35484936242204
6,0,9,-0.434716193840816
7,0,11,1.12749989307385
8,1,4,-0.323805729652598
9,1,5,-0.48666045691085
10,1,9,-0.4866733798796
11,1,11,0.363378061971148
12,2,7,0.224533481742043
13,2,8,0.350215537045268
14,2,11,-0.528527820619353
15,3,4,0.360718160826986
16,3,5,-0.300501860951117
17,3,6,-0.442871873683306
18,3,7,-0.290119537294924
19,3,8,-0.310378486805399
20,3,9,0.32396802942716
21,3,10,0.567475575795367
22,3,11,-0.616635451249793
23,4,5,0.473788456492224
24,4,8,-0.259921096833007
25,4,9,0.607393238881768
26,5,7,-0.390384190691765
27,5,8,-0.247391919233379
28,5,9,0.544809230436412
29,6,8,-0.54108701759229
30,6,10,-0.48663044178674
31,7,9,-0.355521444465973
32,7,11,0.472657386693085
33,8,10,-0.269265529841471
34,9,10,0.376385018996693
35,9,11,-0.869167068693007
36,10,11,-0.567562966100657
