epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000356947507489013,0.000253042035004565,1,1,24,276,0.05,28
50,2.3563763357787E-06,2.29715566218726E-06,1,1,24,276,0.05,28
100,1.48180824700689E-06,1.53980327360708E-06,1,1,24,276,0.05,28
150,2.55501797851053E-06,2.37576651969855E-06,1,1,24,276,0.05,28
200,2.04100114179918E-06,1.81118014532886E-06,1,1,24,276,0.05,28
250,3.48163403214552E-06,4.39143439735889E-06,1,1,24,276,0.05,28
300,3.13670546559647E-06,2.94346087048932E-06,1,1,24,276,0.05,28
350,1.35468813514122E-06,1.35863944359431E-06,1,1,24,276,0.05,28
400,2.2389782969582E-06,1.78811182508801E-06,1,1,24,276,0.05,28
