attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,1.18903079828942E-06,8.94633805422224E-06,6.52405914724221,0,2500
2,69,276,276,1.18903079828942E-06,1.79310282655998E-06,0.508037326820794,0,2500
3,34,276,242,1.18903079828942E-06,7.67647296839782E-07,-0.354392419486405,1,2500
4,34,242,208,1.18903079828942E-06,7.86882104194963E-07,-0.338215540483059,1,2500
5,34,208,208,1.18903079828942E-06,3.32297742687745E-06,1.79469415902262,0,2500
6,17,208,208,1.18903079828942E-06,2.10589845284409E-06,0.771105051167469,0,2500
7,8,208,200,1.18903079828942E-06,9.36730560722234E-07,-0.212189825469749,1,2500
8,8,200,192,1.18903079828942E-06,2.80448026459356E-07,-0.764137289914763,1,2500
9,8,192,192,1.18903079828942E-06,1.97324003246638E-06,0.659536519411565,0,2500
10,4,192,188,1.18903079828942E-06,3.46048198903547E-07,-0.708966160168952,1,2500
11,4,188,188,1.18903079828942E-06,1.59946776932929E-06,0.345186156347117,0,2500
12,2,188,186,1.18903079828942E-06,6.0108586917899E-07,-0.494474096008505,1,2500
13,2,186,186,1.18903079828942E-06,1.75137202425923E-06,0.472940841211855,0,2500
14,1,186,186,1.18903079828942E-06,3.65830912500171E-06,2.07671519548919,0,2500
