attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,6.02656007404059E-06,0.000793143333883931,130.607969412003,0,10000
2,69,276,207,6.02656007404059E-06,2.15652542840113E-06,-0.642163124252197,1,10000
3,69,207,131,6.02656007404059E-06,1.31994044863041E-06,-0.78097945885978,1,10000
4,69,131,131,6.02656007404059E-06,9.41415815476966E-06,0.562111393416809,0,10000
5,34,131,97,6.02656007404059E-06,1.85462803687899E-06,-0.69225760399074,1,10000
6,34,97,55,6.02656007404059E-06,2.13476528589198E-06,-0.645773831229613,1,10000
7,34,55,55,6.02656007404059E-06,0.000102974423775441,16.0867663327547,0,10000
8,17,55,30,6.02656007404059E-06,4.32905146670577E-06,-0.28167123308815,1,10000
9,17,30,30,6.02656007404059E-06,0.000435420238378534,71.2502112364409,0,10000
10,8,30,13,6.02656007404059E-06,1.67430251188425E-06,-0.722179403952795,1,10000
11,8,13,1,6.02656007404059E-06,1.44858066228996E-06,-0.759633913129031,1,10000
12,8,1,1,6.02656007404059E-06,1.48360533667372,246176.805986594,0,10000
13,4,1,1,6.02656007404059E-06,1.48097478085196,245740.312234031,0,10000
14,2,1,1,6.02656007404059E-06,1.47858825437962,245344.31079324,0,10000
15,1,1,1,6.02656007404059E-06,1.53361669074955,254475.296910339,0,10000
8300,1,1,1,6.02656007404059E-06,1.6421718282935,272488.08301224,0,5000
