attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,115,8.04338677534828E-06,4.4374956199305E-06,-0.448305080450597,1,10000
2,138,115,115,8.04338677534828E-06,1.54095917346984,191579.887070188,0,10000
3,69,115,115,8.04338677534828E-06,2.57161002181233E-05,2.19717314812451,0,10000
4,34,115,70,8.04338677534828E-06,2.05339772861166E-06,-0.744709811182398,1,10000
5,34,70,70,8.04338677534828E-06,1.2066341798195E-05,0.500156853724406,0,10000
6,17,70,70,8.04338677534828E-06,1.39109366812482E-05,0.729487474590061,0,10000
7,8,70,70,8.04338677534828E-06,1.09970410820845E-05,0.367215252633222,0,10000
8,4,70,70,8.04338677534828E-06,2.17851098976274E-05,1.70844987392566,0,10000
9,2,70,68,8.04338677534828E-06,3.99889458181466E-06,-0.502834478372886,1,10000
10,2,68,68,8.04338677534828E-06,1.71318276539604E-05,1.12992712304557,0,10000
11,1,68,56,8.04338677534828E-06,8.02442641825831E-06,-0.00235726039534491,1,10000
12,1,56,56,8.04338677534828E-06,2.01146948472917E-05,1.50077428937523,0,10000
8100,1,56,49,8.04338677534828E-06,4.06343117583856E-06,-0.494810918667701,1,5000
8101,1,49,36,8.04338677534828E-06,3.77236670228168E-06,-0.530997724261702,1,5000
8102,1,36,36,8.04338677534828E-06,0.000779453790123666,95.90616799786,0,5000
8103,1,36,36,8.04338677534828E-06,0.000202591320744199,24.1873155428891,0,5000
8300,11,36,23,8.04338677534828E-06,1.63361877802312E-06,-0.796899139174818,1,5000
