seed,canonical,structural,near_zero_b,k_canonical,b,k_ols,pi_error,linear_contam,dense_neurons,pruned_neurons,dense_edges,pruned_edges,sq_linear,quad_sigmoid,val_loss,test_rmse,fidelity_max,fidelity_pass,reason
1,0,1,1,null,0,2.72265191145381,0.133352979947058,0,24,24,276,276,6,5,3.41443463073775E-05,1213.72070328769,Infinity,0,non-canonical: sigmoid or quadratic-sigmoid remains on the output path
2,0,1,1,null,0,3.16517217869626,0.00750559595290861,0,24,24,276,276,6,5,0.00210021535602518,197.441172813049,Infinity,0,non-canonical: sigmoid or quadratic-sigmoid remains on the output path
