attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,299,0.00384884865479239,0.00538491159372454,0.399096736895466,0,2500
2,74,299,209,0.00384884865479239,0.00327440048647033,-0.149251950348006,1,2500
3,74,209,107,0.00384884865479239,0.00248785267409107,-0.353611197210022,1,2500
4,74,107,107,0.00384884865479239,0.00686721996067645,0.784227070639873,0,2500
5,37,107,107,0.00384884865479239,0.00619941997140156,0.61072064075119,0,2500
6,18,107,107,0.00384884865479239,0.0105764732792938,1.74795769538106,0,2500
7,9,107,107,0.00384884865479239,0.00515739992583488,0.339985119813205,0,2500
8,4,107,107,0.00384884865479239,0.00644071273273433,0.673412833397509,0,2500
9,2,107,107,0.00384884865479239,0.00750322367693853,0.949472257786988,0,2500
10,1,107,107,0.00384884865479239,0.0071863008343565,0.867130011830547,0,2500
