attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,150,0.00623626114838879,0.00282681675221809,-0.546712896564887,1,2500
2,149,150,150,0.00623626114838879,0.0784528831764204,11.5801151218129,0,2500
3,74,150,150,0.00623626114838879,0.00688697511250088,0.104343604064787,0,2500
4,37,150,113,0.00623626114838879,0.0037167917968451,-0.404003182611206,1,2500
5,37,113,61,0.00623626114838879,0.00316253567946724,-0.492879530825242,1,2500
6,37,61,61,0.00623626114838879,0.0151029581063121,1.4217969303954,0,2500
7,18,61,37,0.00623626114838879,0.0050051245994156,-0.197415810479853,1,2500
8,18,37,14,0.00623626114838879,0.00442702134141661,-0.290116107058733,1,2500
9,18,14,14,0.00623626114838879,0.078220548665172,11.5428597045493,0,2500
10,9,14,14,0.00623626114838879,0.142583680915561,21.8636481896527,0,2500
11,4,14,9,0.00623626114838879,0.0054376401259136,-0.12806086908043,1,2500
12,4,9,9,0.00623626114838879,0.402501581150185,63.5421305447057,0,2500
13,2,9,9,0.00623626114838879,0.2480871215445,38.781387539968,0,2500
14,1,9,9,0.00623626114838879,0.0779017668483235,11.4917422466265,0,2500
