attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,144,0.00529523414050496,0.00347696527413227,-0.343378369704971,1,2500
2,149,144,144,0.00529523414050496,0.0781890804380532,13.765934491916,0,2500
3,74,144,55,0.00529523414050496,0.00510269365681703,-0.0363610897231387,1,2500
4,74,55,55,0.00529523414050496,0.0783413299575734,13.7946866708528,0,2500
5,37,55,55,0.00529523414050496,0.0136432791351522,1.57652046597721,0,2500
6,18,55,31,0.00529523414050496,0.00325519980957633,-0.385258569649215,1,2500
7,18,31,31,0.00529523414050496,0.0219100177143477,3.13768629166951,0,2500
8,9,31,19,0.00529523414050496,0.00524803873850508,-0.00891280739389251,1,2500
9,9,19,19,0.00529523414050496,0.0130270139656415,1.46013936683057,0,2500
10,4,19,19,0.00529523414050496,0.0180630072200565,2.41118196868514,0,2500
11,2,19,19,0.00529523414050496,0.00859384415775087,0.622939407346274,0,2500
12,1,19,19,0.00529523414050496,0.00754304890564954,0.424497709733045,0,2500
