epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000745062210996172,0.0012832996814677,1,1,52,1326,0.05,10
50,6.09936573546549E-05,6.80240449511187E-05,1,0.96969696969697,52,1326,0.05,10
100,3.40309225363637E-05,4.02749927509378E-05,1,1,52,1326,0.05,10
150,0.000100330687213099,0.000114897190578164,1,1,52,1326,0.05,10
