attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,688,1377,689,0.096989966555184,0.096989966555184,0,1,2500
2,688,689,0,0.096989966555184,0.0781768675885239,-0.193969537621771,1,2500
3,688,0,0,0.096989966555184,0.0782221184158129,-0.193502985988688,0,2500
4,344,0,0,0.096989966555184,0.0781824110572176,-0.193912382547998,0,2500
5,172,0,0,0.096989966555184,0.0781759567764556,-0.193978928408269,0,2500
6,86,0,0,0.096989966555184,0.0781821262160056,-0.193915319359114,0,2500
7,43,0,0,0.096989966555184,0.078179265654488,-0.193944812734762,0,2500
8,21,0,0,0.096989966555184,0.0781883507513924,-0.193851142252886,0,2500
9,10,0,0,0.096989966555184,0.0783495817193265,-0.192188795376599,0,2500
10,5,0,0,0.096989966555184,0.0781759456183062,-0.193979043452636,0,2500
11,2,0,0,0.096989966555184,0.0782728995989525,-0.192979414479766,0,2500
12,1,0,0,0.096989966555184,0.0782499466762401,-0.193216067027731,0,2500
