attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,1.09890785744469E-06,1.06482552506802E-05,8.6898526828635,0,10000
2,69,276,276,1.09890785744469E-06,1.26313410080617E-06,0.149444962331385,0,10000
3,34,276,224,1.09890785744469E-06,8.85396566623361E-07,-0.194294079685452,1,10000
4,34,224,190,1.09890785744469E-06,9.45119840187077E-07,-0.139946234996644,1,10000
5,34,190,190,1.09890785744469E-06,5.19877117592866E-06,3.73085267405172,0,10000
6,17,190,173,1.09890785744469E-06,5.84360221465746E-07,-0.468235468964095,1,10000
7,17,173,156,1.09890785744469E-06,7.40952916172305E-07,-0.325736993185892,1,10000
8,17,156,156,1.09890785744469E-06,1.87539832534246E-06,0.706601979990717,0,10000
9,8,156,135,1.09890785744469E-06,6.99233863049262E-07,-0.36370109803819,1,10000
10,8,135,135,1.09890785744469E-06,2.38332769116412E-06,1.16881486015225,0,10000
11,4,135,135,1.09890785744469E-06,1.22602998197458E-06,0.11568042185583,0,10000
12,2,135,133,1.09890785744469E-06,1.19929177405629E-06,0.0913488022963349,1,10000
13,2,133,133,1.09890785744469E-06,1.72902788877832E-06,0.573405701911044,0,10000
14,1,133,133,1.09890785744469E-06,4.19513789020543E-06,2.81755200109358,0,10000
9100,1,133,133,1.09890785744469E-06,2.58968679630723E-06,1.35660049089928,0,5000
9101,1,133,133,1.09890785744469E-06,1.804545388141E-06,0.642126203681118,0,5000
9102,1,133,133,1.09890785744469E-06,4.62379733530928E-06,3.20762969705311,0,5000
9103,1,133,123,1.09890785744469E-06,1.07320548225542E-06,-0.0233890175733571,1,5000
9104,1,123,123,1.09890785744469E-06,1.98225942357011E-06,0.803844981306711,0,5000
9105,1,123,114,1.09890785744469E-06,1.27749558662057E-06,0.16251383404533,1,5000
9106,1,114,114,1.09890785744469E-06,1.50619496033232E-06,0.370628984157691,0,5000
9107,1,114,114,1.09890785744469E-06,3.1024962130186E-06,1.8232541900582,0,5000
9108,1,114,114,1.09890785744469E-06,1.69849899761964E-06,0.545624581818157,0,5000
9109,1,114,107,1.09890785744469E-06,9.39709295067863E-07,-0.144869800773847,1,5000
9110,1,107,96,1.09890785744469E-06,9.18292979178034E-07,-0.164358528372563,1,5000
9111,1,96,88,1.09890785744469E-06,1.06900086873209E-06,-0.0272151923475602,1,5000
9112,1,88,80,1.09890785744469E-06,1.20318261957166E-06,0.0948894499393663,1,5000
9113,1,80,80,1.09890785744469E-06,1.95705709392155E-06,0.78091100237679,0,5000
9200,1,80,80,1.09890785744469E-06,1.68100407267139E-06,0.529704298029374,0,5000
9201,1,80,79,1.09890785744469E-06,1.24579548990755E-06,0.133666923452909,1,5000
9202,1,79,79,1.09890785744469E-06,1.6575615460377E-06,0.508371729993867,0,5000
9203,1,79,78,1.09890785744469E-06,7.56081817561869E-07,-0.311969777593547,1,5000
9204,1,78,78,1.09890785744469E-06,1.4558136765948E-06,0.324782297926263,0,5000
9205,1,78,77,1.09890785744469E-06,1.0817190044642E-06,-0.0156417600111284,1,5000
9206,1,77,77,1.09890785744469E-06,1.68017422208798E-06,0.528949138642907,0,5000
9207,1,77,76,1.09890785744469E-06,7.77182039139228E-07,-0.292768694050088,1,5000
9208,1,76,75,1.09890785744469E-06,1.01365338588407E-06,-0.0775810919751387,1,5000
9209,1,75,74,1.09890785744469E-06,9.85522220602476E-07,-0.103180294939261,1,5000
9210,1,74,74,1.09890785744469E-06,1.568764954324E-06,0.427567328503662,0,5000
9211,1,74,71,1.09890785744469E-06,1.1105234898432E-06,0.0105701604732515,1,5000
