attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,118,0.000594418709487202,1.72310446629281E-05,-0.97101194093,1,10000
2,138,118,118,0.000594418709487202,1.55951120691909,2622.59037834536,0,10000
3,69,118,32,0.000594418709487202,9.06068531160309E-06,-0.984757065740041,1,10000
4,69,32,32,0.000594418709487202,1.63602055148938,2751.30325926442,0,10000
5,34,32,32,0.000594418709487202,1.49584181865878,2515.47835908332,0,10000
6,17,32,6,0.000594418709487202,1.53295840698169E-06,-0.997421079817114,1,10000
7,17,6,6,0.000594418709487202,1.48936392187863,2504.5804908353,0,10000
8,8,6,6,0.000594418709487202,1.53515976980971,2581.62357040221,0,10000
9,4,6,1,0.000594418709487202,1.88625150554576E-06,-0.996826729247515,1,10000
10,4,1,1,0.000594418709487202,1.65640301169913,2785.59299457126,0,10000
11,2,1,1,0.000594418709487202,1.4893643519694,2504.58121438381,0,10000
12,1,1,1,0.000594418709487202,1.63321185107855,2746.57813812337,0,10000
8300,1,1,1,0.000594418709487202,1.49121595051345,2507.69618791089,0,5000
