epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000169816007238677,0.000149172887396834,0.996825396825397,1,24,276,0.05,29
50,3.03314776430802E-05,2.68356857702305E-05,0.996825396825397,0.985074626865672,24,276,0.05,29
100,8.86199626196593E-05,9.23840649641899E-05,0.993650793650794,0.985074626865672,24,276,0.05,29
150,1.5457470150966E-05,1.28395184429237E-05,1,1,24,276,0.05,29
200,1.45224732390699E-05,1.08946227911497E-05,0.996825396825397,1,24,276,0.05,29
250,2.10956552962601E-05,1.6162435020165E-05,0.996825396825397,1,24,276,0.05,29
300,1.18057207147682E-05,1.05231525255475E-05,1,0.985074626865672,24,276,0.05,29
350,4.36473221311283E-06,2.72088989046564E-06,1,1,24,276,0.05,29
400,3.15981440155346E-06,2.57795571244459E-06,1,1,24,276,0.05,29
