epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,5.29473092938167E-05,7.22934609986131E-05,0.993630573248408,1,24,276,0.05,4
50,2.30672590444399E-05,2.80136611705453E-05,0.993630573248408,1,24,276,0.05,4
100,6.7369271417772E-06,4.76566052951538E-06,1,1,24,276,0.05,4
150,6.20185035507408E-06,5.24647854683401E-06,1,1,24,276,0.05,4
