attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,5.24647854683401E-06,6.48961971334574E-06,0.23694772701623,0,2500
2,69,276,207,5.24647854683401E-06,4.70883708245349E-06,-0.102476634485612,1,2500
3,69,207,121,5.24647854683401E-06,5.07046965859991E-06,-0.0335480049452036,1,2500
4,69,121,121,5.24647854683401E-06,1.75329414897537E-05,2.34184945830647,0,2500
5,34,121,73,5.24647854683401E-06,2.07333645784581E-06,-0.604813697542523,1,2500
6,34,73,73,5.24647854683401E-06,1.83752753262442E-05,2.50240168947851,0,2500
7,17,73,73,5.24647854683401E-06,1.64599615387939E-05,2.1373351462052,0,2500
8,8,73,73,5.24647854683401E-06,1.02177055649734E-05,0.94753594697139,0,2500
9,4,73,63,5.24647854683401E-06,4.88693127737911E-06,-0.0685311616630683,1,2500
10,4,63,59,5.24647854683401E-06,2.95777802206262E-06,-0.436235563405193,1,2500
11,4,59,59,5.24647854683401E-06,7.44554239374961E-06,0.419150450589878,0,2500
12,2,59,57,5.24647854683401E-06,3.18870641391258E-06,-0.39221967926719,1,2500
13,2,57,55,5.24647854683401E-06,3.80885306088354E-06,-0.274017223765835,1,2500
14,2,55,55,5.24647854683401E-06,2.58947481496173E-05,3.93564357853775,0,2500
15,1,55,55,5.24647854683401E-06,1.7139256944744E-05,2.26681159405229,0,2500
