attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,6.59083923002268E-06,1.8855812343104E-05,1.86091219722243,0,10000
2,69,276,162,6.59083923002268E-06,2.77208478932142E-06,-0.579403366919651,1,10000
3,69,162,68,6.59083923002268E-06,2.43046339255516E-06,-0.631236128248451,1,10000
4,69,68,68,6.59083923002268E-06,0.450897440351421,68411.7505792414,0,10000
5,34,68,23,6.59083923002268E-06,2.22513486924997E-06,-0.662389751654993,1,10000
6,34,23,23,6.59083923002268E-06,0.452133359714142,68599.2713667445,0,10000
7,17,23,2,6.59083923002268E-06,4.69329140235132E-09,-0.999287906860029,1,10000
8,17,2,2,6.59083923002268E-06,0.45099165144906,68426.0448283272,0,10000
9,8,2,2,6.59083923002268E-06,0.458575928666101,69576.7749481718,0,10000
10,4,2,2,6.59083923002268E-06,0.452207002990556,68610.4449478082,0,10000
11,2,2,2,6.59083923002268E-06,0.478571130205974,72610.5618214415,0,10000
12,1,2,2,6.59083923002268E-06,0.463775859241783,70365.7382947508,0,10000
