attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,2.02003079998591E-05,2.55729081115349E-05,0.265966247233124,0,2500
2,69,276,207,2.02003079998591E-05,1.33854119741713E-05,-0.337365946387318,1,2500
3,69,207,119,2.02003079998591E-05,1.37591678321442E-05,-0.318863463258078,1,2500
4,69,119,119,2.02003079998591E-05,0.000102331405839136,4.06583393876221,0,2500
5,34,119,119,2.02003079998591E-05,6.91107744704389E-05,2.4212733029081,0,2500
6,17,119,102,2.02003079998591E-05,1.84568148313513E-05,-0.0863102269787138,1,2500
7,17,102,102,2.02003079998591E-05,2.28598064919199E-05,0.131656333758838,0,2500
8,8,102,82,2.02003079998591E-05,1.24627319760212E-05,-0.383042477564789,1,2500
9,8,82,82,2.02003079998591E-05,2.38417646088228E-05,0.180267380526531,0,2500
10,4,82,70,2.02003079998591E-05,1.69883358206772E-05,-0.159006099273551,1,2500
11,4,70,66,2.02003079998591E-05,1.66032590314863E-05,-0.178069015997076,1,2500
12,4,66,66,2.02003079998591E-05,3.21519073669811E-05,0.591654313746374,0,2500
13,2,66,64,2.02003079998591E-05,1.51823032621282E-05,-0.24841228845451,1,2500
14,2,64,62,2.02003079998591E-05,1.50413549839709E-05,-0.255389819597017,1,2500
15,2,62,62,2.02003079998591E-05,3.81539104255329E-05,0.888778647622554,0,2500
16,1,62,61,2.02003079998591E-05,2.03891882812709E-05,0.00935036641090621,1,2500
17,1,61,61,2.02003079998591E-05,2.35561445607475E-05,0.16612798977678,0,2500
9100,1,61,61,2.02003079998591E-05,3.05045175652745E-05,0.510101606643189,0,2500
9101,1,61,61,2.02003079998591E-05,3.65390956508142E-05,0.808838541029624,0,2500
9102,1,61,61,2.02003079998591E-05,2.65529673947009E-05,0.314483293763942,0,2500
9103,1,61,53,2.02003079998591E-05,2.32429921494187E-05,0.150625631529023,1,2500
9104,1,53,53,2.02003079998591E-05,3.54747240849425E-05,0.756147682757608,0,2500
9105,1,53,53,2.02003079998591E-05,5.47033915868703E-05,1.70804740141843,0,2500
9106,1,53,53,2.02003079998591E-05,4.05036990356578E-05,1.00510304278233,0,2500
9107,1,53,53,2.02003079998591E-05,4.06260492256852E-05,1.01115989053081,0,2500
9108,1,53,46,2.02003079998591E-05,1.73644996830746E-05,-0.140384409822084,1,2500
9109,1,46,46,2.02003079998591E-05,2.89509765764968E-05,0.433194809539476,0,2500
9110,1,46,46,2.02003079998591E-05,3.12042662937318E-05,0.544742104622832,0,2500
9111,1,46,41,2.02003079998591E-05,2.06679716573184E-05,0.0231513132107962,1,2500
9112,1,41,41,2.02003079998591E-05,3.20427503450862E-05,0.586250583174755,0,2500
9113,1,41,41,2.02003079998591E-05,2.96685607958666E-05,0.468718239151279,0,2500
9114,1,41,38,2.02003079998591E-05,1.51613782612822E-05,-0.249448163790969,1,2500
9115,1,38,34,2.02003079998591E-05,2.11173823181316E-05,0.0453990265038964,1,2500
9116,1,34,34,2.02003079998591E-05,3.06666386733709E-05,0.518127281702082,0,2500
9200,1,34,34,2.02003079998591E-05,2.71995346891242E-05,0.34649108762668,0,2500
9201,1,34,33,2.02003079998591E-05,1.68292154536952E-05,-0.166883225057136,1,2500
9202,1,33,32,2.02003079998591E-05,1.75022995489091E-05,-0.133562738299278,1,2500
9203,1,32,31,2.02003079998591E-05,1.19877640046218E-05,-0.406555384962181,1,2500
9204,1,31,30,2.02003079998591E-05,1.03894191367357E-05,-0.485680162064453,1,2500
9205,1,30,26,2.02003079998591E-05,1.37329212570711E-05,-0.320162778846396,1,2500
