attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,9.74179209880019E-06,3.04920301073769E-05,2.13002266914856,0,2500
2,69,276,276,9.74179209880019E-06,1.20064296244117E-05,0.232466213879724,0,2500
3,34,276,242,9.74179209880019E-06,7.20606542212646E-06,-0.260293655516015,1,2500
4,34,242,242,9.74179209880019E-06,1.72185096863415E-05,0.767488929317442,0,2500
5,17,242,242,9.74179209880019E-06,1.7045652949301E-05,0.749745095812542,0,2500
6,8,242,234,9.74179209880019E-06,4.84909423366644E-06,-0.502237967666785,1,2500
7,8,234,234,9.74179209880019E-06,3.32944124587609E-05,2.41768866765915,0,2500
8,4,234,234,9.74179209880019E-06,1.10579017825052E-05,0.135099340075952,0,2500
9,2,234,232,9.74179209880019E-06,7.20767620796743E-06,-0.26012830751591,1,2500
10,2,232,230,9.74179209880019E-06,5.17524056481513E-06,-0.468758878004334,1,2500
11,2,230,228,9.74179209880019E-06,4.53007579139079E-06,-0.53498537584797,1,2500
12,2,228,207,9.74179209880019E-06,6.36250816079631E-06,-0.346885244904793,1,2500
13,2,207,205,9.74179209880019E-06,1.0092640933535E-05,0.0360148144382976,1,2500
14,2,205,203,9.74179209880019E-06,9.21191347909165E-06,-0.0543923145079024,1,2500
15,2,203,201,9.74179209880019E-06,4.51011605009617E-06,-0.537034253620374,1,2500
16,2,201,199,9.74179209880019E-06,3.69510171116526E-06,-0.620695897254843,1,2500
17,2,199,197,9.74179209880019E-06,4.3817808610157E-06,-0.55020792718874,1,2500
18,2,197,195,9.74179209880019E-06,3.54927432361844E-06,-0.635665154047419,1,2500
19,2,195,193,9.74179209880019E-06,6.68686576657859E-06,-0.313589768826811,1,2500
20,2,193,191,9.74179209880019E-06,5.49181012798739E-06,-0.436262848530327,1,2500
21,2,191,189,9.74179209880019E-06,2.78464750103262E-06,-0.714154493055176,1,2500
22,2,189,187,9.74179209880019E-06,2.8688762919568E-06,-0.70550836408117,1,2500
23,2,187,185,9.74179209880019E-06,2.97734926952395E-06,-0.694373556802691,1,2500
24,2,185,183,9.74179209880019E-06,3.06112127502396E-06,-0.685774317088848,1,2500
25,2,183,181,9.74179209880019E-06,2.78982765546366E-06,-0.71362274752227,1,2500
26,2,181,179,9.74179209880019E-06,1.74094979076264E-06,-0.821290603093751,1,2500
27,2,179,177,9.74179209880019E-06,2.86530113334468E-06,-0.705875355962731,1,2500
28,2,177,175,9.74179209880019E-06,1.82551814742621E-06,-0.812609617520883,1,2500
29,2,175,161,9.74179209880019E-06,6.96504750226275E-06,-0.285034269708899,1,2500
30,2,161,159,9.74179209880019E-06,5.27247867833095E-06,-0.458777335334398,1,2500
31,2,159,157,9.74179209880019E-06,3.2033766851356E-06,-0.671171725628374,1,2500
32,2,157,157,9.74179209880019E-06,1.37986404620535E-05,0.416437583774036,0,2500
33,1,157,156,9.74179209880019E-06,6.83083611330723E-06,-0.29881113823518,1,2500
