attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,299,1.59737454847002E-05,3.78436877781726E-05,1.36911798891622,0,2000
2,74,299,299,1.59737454847002E-05,4.26093402506085E-05,1.66746082134713,0,2000
3,37,299,262,1.59737454847002E-05,1.64716955763472E-05,0.0311730327820703,1,2000
4,37,262,262,1.59737454847002E-05,4.99970344660873E-05,2.12995061264591,0,2000
5,18,262,262,1.59737454847002E-05,2.29318293831911E-05,0.435595014654228,0,2000
6,9,262,253,1.59737454847002E-05,1.57239952228929E-05,-0.0156350470242909,1,2000
7,9,253,253,1.59737454847002E-05,2.11993522202614E-05,0.327137222798893,0,2000
8,4,253,249,1.59737454847002E-05,1.73582879326249E-05,0.0866761304824119,1,2000
9,4,249,245,1.59737454847002E-05,1.63236344832393E-05,0.0219040048480923,1,2000
10,4,245,241,1.59737454847002E-05,1.67285981319441E-05,0.047255832889468,1,2000
11,4,241,241,1.59737454847002E-05,1.79823509900471E-05,0.125744178613009,0,2000
12,2,241,241,1.59737454847002E-05,1.76365454238119E-05,0.104095807755569,0,2000
13,1,241,241,1.59737454847002E-05,2.36789965256743E-05,0.482369714000658,0,2000
