epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00084905846654565,0.00127144507126898,0.993630573248408,0.96969696969697,52,1326,0.05,6
50,8.06876074819459E-05,8.1633180581336E-05,0.993630573248408,1,52,1326,0.05,6
100,5.06321646985928E-05,5.39370489236048E-05,0.993630573248408,1,52,1326,0.05,6
150,0.000131047753979907,0.000146325826708298,1,1,52,1326,0.05,6
