attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,5.84591778960041E-05,0.000116960589913677,1.00072245493675,0,1000
2,69,276,207,5.84591778960041E-05,5.48051052951721E-05,-0.0625063973245131,1,1000
3,69,207,207,5.84591778960041E-05,8.06302432638771E-05,0.379257221292339,0,1000
4,34,207,207,5.84591778960041E-05,8.0049121000829E-05,0.369316570671458,0,1000
5,17,207,190,5.84591778960041E-05,6.04876988287304E-05,0.034699785486805,1,1000
6,17,190,190,5.84591778960041E-05,0.000101385857430369,0.734301799637505,0,1000
7,8,190,190,5.84591778960041E-05,7.82545068302439E-05,0.338617983466253,0,1000
8,4,190,190,5.84591778960041E-05,8.44686761753657E-05,0.444917277585243,0,1000
9,2,190,188,5.84591778960041E-05,5.55652837043363E-05,-0.0495028205291536,1,1000
10,2,188,186,5.84591778960041E-05,5.11026202405108E-05,-0.125840935850659,1,1000
11,2,186,186,5.84591778960041E-05,8.45823404191094E-05,0.446861612894678,0,1000
12,1,186,185,5.84591778960041E-05,4.5052886572095E-05,-0.229327400870368,1,1000
13,1,185,185,5.84591778960041E-05,6.84432992839911E-05,0.170787919832678,0,1000
9100,1,185,170,5.84591778960041E-05,4.84439265232895E-05,-0.171320427915206,1,1000
9101,1,170,157,5.84591778960041E-05,5.16587740119936E-05,-0.11632739509454,1,1000
9102,1,157,157,5.84591778960041E-05,7.61287869304146E-05,0.302255516932582,0,1000
9103,1,157,145,5.84591778960041E-05,5.20712383777807E-05,-0.109271798682959,1,1000
9104,1,145,130,5.84591778960041E-05,6.72746896318446E-05,0.150797737038363,1,1000
9105,1,130,114,5.84591778960041E-05,6.18864013761176E-05,0.0586259267314766,1,1000
9106,1,114,101,5.84591778960041E-05,5.48490071717523E-05,-0.061755413849201,1,1000
9107,1,101,89,5.84591778960041E-05,6.36918542635031E-05,0.0895099205262118,1,1000
