attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,116,0.000673759291401213,0.000657715206410858,-0.0238127847661867,1,10000
2,138,116,116,0.000673759291401213,0.388292325644859,575.307192495008,0,10000
3,69,116,116,0.000673759291401213,0.000782404286706833,0.161251943672154,0,10000
4,34,116,59,0.000673759291401213,0.00070345091276089,0.0440685890919993,1,10000
5,34,59,15,0.000673759291401213,0.000612120318076937,-0.0914851551747603,1,10000
6,34,15,15,0.000673759291401213,0.361516953072177,535.566927812353,0,10000
7,17,15,15,0.000673759291401213,0.359992436637471,533.304225903582,0,10000
8,8,15,15,0.000673759291401213,0.000869683174368864,0.290792105531025,0,10000
9,4,15,8,0.000673759291401213,0.000384008442739112,-0.430050987585652,1,10000
10,4,8,4,0.000673759291401213,0.000324397789859358,-0.518525690110025,1,10000
11,4,4,4,0.000673759291401213,0.38906577085388,576.455147289682,0,10000
12,2,4,4,0.000673759291401213,0.351316279009106,520.426989568448,0,10000
13,1,4,4,0.000673759291401213,0.000877742512509456,0.302753852468617,0,10000
