index,src,dst,weight
0,0,1,0.427063477885604
1,0,2,-0.582472376938618
2,0,3,-0.662574474471715
3,0,4,1.03444347442334
4,0,5,0.628637672596789
5,0,7,0.535419625366945
6,1,6,-0.375567012306867
7,1,9,0.448034676957321
8,2,3,-0.401753626331787
9,2,5,0.427727678614785
10,2,7,0.328321017203103
11,3,5,-0.529727508877969
12,3,9,-0.5908642663495
13,4,6,-0.550387805978889
14,4,7,0.404223098125868
15,4,9,0.61854522109386
16,5,9,0.686657445785405
17,6,8,0.401028802190419
18,6,9,-0.457269698125008
19,7,9,0.751791693919227
20,8,9,-0.398472624130322
