index,src,dst,weight
0,0,1,0.734754790301791
1,0,2,0.405566153559647
2,0,3,0.408048277757666
3,0,4,0.0014118660683408
4,0,5,0.588377110553708
5,0,6,-0.388235131732817
6,0,7,0.230642169244558
7,0,8,0.379713575367388
8,0,9,0.383084515557371
9,0,10,-0.291152094668333
10,0,11,-0.434404530544128
11,0,12,-0.117322062655532
12,0,13,0.277450160648827
13,0,14,0.181727511097447
14,0,15,0.193801500706121
15,0,16,0.151581052868412
16,0,17,-0.651994288146515
17,0,18,-0.431289164933638
18,0,19,-0.17874632349721
19,0,20,-0.446822780259964
20,0,21,0.351538308540367
21,0,22,0.601353627442691
22,0,23,0.629347127831213
23,1,2,-0.46023036356064
24,1,3,-0.000548799405069569
25,1,4,-0.200899646592768
26,1,5,0.104109756860781
27,1,6,0.115556728841698
28,1,7,0.111811110482162
29,1,8,-0.386640482528736
30,1,9,0.334735130251592
31,1,10,0.111611765659282
32,1,11,-0.0788721328867746
33,1,12,-0.353232268048861
34,1,13,-0.0575512850782576
35,1,14,-0.326596179850581
36,1,15,-0.165251455675441
37,1,16,0.124749912574283
38,1,17,0.178291126203805
39,1,18,-0.127343891263982
40,1,19,0.0243574214333295
41,1,20,-0.374617361454849
42,1,21,0.365280847808919
43,1,22,0.394982893213386
44,1,23,0.543460782068072
45,2,3,-0.289835856465393
46,2,4,0.00613489890517051
47,2,5,0.100759208633369
48,2,6,0.433679325889123
49,2,7,0.0704847594761383
50,2,8,0.132273156758691
51,2,9,-0.409333900226618
52,2,10,0.275152970620441
53,2,11,-0.374028648172034
54,2,12,0.27446015755012
55,2,13,0.226157604900836
56,2,14,-0.147783470222242
57,2,15,0.2329289530661
58,2,16,-0.27554884002209
59,2,17,0.080458088916468
60,2,18,0.0969753774200938
61,2,19,-0.348201176617299
62,2,20,-0.133367526864619
63,2,21,0.297377360539783
64,2,22,-0.231901822538993
65,2,23,0.0763188591146961
66,3,4,0.388470541618464
67,3,5,0.308493719006543
68,3,6,-0.238850727016359
69,3,7,0.168744857329172
70,3,8,-0.0966319968270963
71,3,9,-0.061755612628455
72,3,10,-0.296899074823421
73,3,11,0.365405182838853
74,3,12,0.19427401115856
75,3,13,-0.0723624763124981
76,3,14,-0.281483408786213
77,3,15,0.102546095099759
78,3,16,-0.374566591476248
79,3,17,-0.14432024617554
80,3,18,0.247415845383451
81,3,19,0.308806158523655
82,3,20,0.143004483727822
83,3,21,-0.32890705249374
84,3,22,-0.0499476986250916
85,3,23,0.375247792281523
86,4,5,0.310715914291966
87,4,6,-0.148541286427061
88,4,7,-0.246703059553859
89,4,8,0.150833799165155
90,4,9,0.225179441328652
91,4,10,0.0167924886395522
92,4,11,-0.0195101693987203
93,4,12,-0.185594223296101
94,4,13,0.201646567444851
95,4,14,-0.0171349292197038
96,4,15,0.234370223574774
97,4,16,0.312836315931411
98,4,17,0.165237508312172
99,4,18,0.0301781262354072
100,4,19,-0.187674119692486
101,4,20,0.190947269480301
102,4,21,-0.103542017755243
103,4,22,-0.13948428367049
104,4,23,-0.147414009453029
105,5,6,-0.30632253730382
106,5,7,0.418050112974715
107,5,8,0.381232443832625
108,5,9,-0.160583138068097
109,5,10,-0.0651269127224654
110,5,11,0.0652186720670042
111,5,12,0.179192606419335
112,5,13,0.219062146442703
113,5,14,0.278606170854543
114,5,15,0.229256668882776
115,5,16,0.178010464801807
116,5,17,-0.140414133130184
117,5,18,-0.232019032717948
118,5,19,-0.0255740282196586
