epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.0223172242629739,0.0274615274079407,0.949044585987261,0.818181818181818,24,276,0.05,9
50,0.020415680851392,0.0143226966277803,0.980891719745223,0.96969696969697,24,276,0.05,9
100,0.000853803023793865,0.000857722776551484,0.980891719745223,1,24,276,0.05,9
150,0.000642234631615713,0.000552369556947696,0.987261146496815,1,24,276,0.05,9
