epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.0184201560985568,0.0169808588472814,0.974522292993631,0.96969696969697,52,1326,0.05,5
50,7.28527374465256E-05,6.21221710220721E-05,0.993630573248408,1,52,1326,0.05,5
100,3.07333778494978E-05,2.10154877857924E-05,0.993630573248408,1,52,1326,0.05,5
150,7.9534288632892E-05,5.94120881271758E-05,1,1,52,1326,0.05,5
