epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000292391548023086,0.000326459147733379,0.990476190476191,0.970149253731343,24,276,0.05,20
50,2.24284893889112E-05,2.08719910562504E-05,0.996825396825397,0.985074626865672,24,276,0.05,20
100,2.31509128145592E-05,2.4238740253464E-05,1,1,24,276,0.05,20
150,3.28529711252557E-05,2.80296339291178E-05,1,1,24,276,0.05,20
200,4.05832629187032E-06,4.77692629067166E-06,1,1,24,276,0.05,20
250,2.74337006496489E-06,3.10341902102408E-06,1,1,24,276,0.05,20
300,2.57318095722378E-06,3.40690524879229E-06,1,1,24,276,0.05,20
350,2.19217816381083E-06,2.09597244500302E-06,1,1,24,276,0.05,20
400,2.20511658865702E-06,2.63081687268129E-06,1,1,24,276,0.05,20
