epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00349625355952813,0.00331569220980391,0.929936305732484,0.939393939393939,24,276,0.05,1
50,0.000324832347062187,0.000304957958037456,1,1,24,276,0.05,1
100,9.70456756297549E-05,7.7836641543958E-05,1,1,24,276,0.05,1
150,4.30782527696487E-05,4.7524029413909E-05,1,0.96969696969697,24,276,0.05,1
