index,src,dst,weight
0,0,1,-0.831647523003092
1,0,2,-1.0798753214774
2,0,3,-1.00155849187669
3,0,4,0.357407613408584
4,0,8,0.622817393001464
5,0,9,0.686814010721354
6,1,2,0.477883513211562
7,1,9,-0.56093616890618
8,2,3,0.460244041210123
9,2,4,-0.437265179944215
10,2,6,-0.344553291968044
11,2,8,-0.475016950014087
12,2,9,-0.766563683112341
13,3,4,-0.560903023115874
14,3,5,-0.415266404048809
15,3,7,-0.411748597062646
16,3,9,-0.758943466387582
17,4,9,0.689827210777469
18,5,7,0.468123163103731
19,5,9,0.480146495478713
20,6,7,-0.423946391660772
21,6,9,0.315571726926731
22,7,9,0.485928262714236
23,8,9,0.629295614266338
