attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,2.02003079998591E-05,2.3040355527417E-05,0.140594268541733,0,1000
2,69,276,207,2.02003079998591E-05,1.71904981136264E-05,-0.14899821756449,1,1000
3,69,207,207,2.02003079998591E-05,2.82119033249743E-05,0.396607582675032,0,1000
4,34,207,146,2.02003079998591E-05,1.76994299760323E-05,-0.123803955060697,1,1000
5,34,146,112,2.02003079998591E-05,2.03479061225672E-05,0.00730672634838487,1,1000
6,34,112,112,2.02003079998591E-05,3.17995196093522E-05,0.574209641237845,0,1000
7,17,112,112,2.02003079998591E-05,4.81485388787844E-05,1.38355469031068,0,1000
8,8,112,112,2.02003079998591E-05,4.24333609898442E-05,1.10062940575659,0,1000
9,4,112,112,2.02003079998591E-05,5.49622496300116E-05,1.72086196063917,0,1000
10,2,112,112,2.02003079998591E-05,0.000110953043724007,4.49264118768786,0,1000
11,1,112,112,2.02003079998591E-05,4.42102940233338E-05,1.18859504635485,0,1000
9100,1,112,103,2.02003079998591E-05,2.1741827446489E-05,0.0763116803288652,1,1000
9101,1,103,93,2.02003079998591E-05,1.9895326425544E-05,-0.0150978675333657,1,1000
9102,1,93,82,2.02003079998591E-05,1.62848899456309E-05,-0.193829621521392,1,1000
9103,1,82,72,2.02003079998591E-05,2.48934718610211E-05,0.232331302136321,1,1000
9104,1,72,72,2.02003079998591E-05,2.82584601939551E-05,0.398912343027255,0,1000
9105,1,72,66,2.02003079998591E-05,1.72741960727246E-05,-0.144854817419363,1,1000
9106,1,66,58,2.02003079998591E-05,1.88428458570594E-05,-0.0672000715439187,1,1000
9107,1,58,52,2.02003079998591E-05,1.73324504843579E-05,-0.141970979626707,1,1000
