epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.0831860175668987,0.0488947394688425,0.961783439490446,0.96969696969697,24,276,0.05,12
50,0.00019976125809904,0.000179169014334994,1,1,24,276,0.05,12
100,2.90964262713331E-05,2.98087433792167E-05,0.993630573248408,1,24,276,0.05,12
150,2.15113923452055E-05,2.02003079998591E-05,1,1,24,276,0.05,12
