index,funno,ihono,bias
0,1,1,0
1,1,3,0.128071264417027
2,1,3,-0.117881650492132
3,1,3,-0.216498321696476
4,1,3,0.535529318243898
5,1,3,-0.283541696860909
6,1,3,0.377164023582519
7,1,3,-0.135035661830973
8,1,3,-0.138951928060266
9,1,3,0.087755625305364
10,1,2,0.250727593963067
