attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,92,4.07643704632307E-05,2.73498581156433E-05,-0.329074439152378,1,10000
2,138,92,92,4.07643704632307E-05,0.390642430022521,9581.93788382871,0,10000
3,69,92,92,4.07643704632307E-05,5.40893551768086E-05,0.326878216495384,0,10000
4,34,92,47,4.07643704632307E-05,5.05922805343852E-06,-0.875890931321951,1,10000
5,34,47,47,4.07643704632307E-05,4.51988523862231E-05,0.108783279923145,0,10000
6,17,47,24,4.07643704632307E-05,1.44633128716689E-06,-0.964519719776576,1,10000
7,17,24,6,4.07643704632307E-05,2.99849466553312E-09,-0.999926443248566,1,10000
8,17,6,6,4.07643704632307E-05,0.397679988906292,9754.57783395668,0,10000
9,8,6,6,4.07643704632307E-05,0.392629662531811,9630.6871343803,0,10000
10,4,6,6,4.07643704632307E-05,0.390755190635729,9584.70403995787,0,10000
11,2,6,4,4.07643704632307E-05,3.0033636347533E-09,-0.99992632380678,1,10000
12,2,4,2,4.07643704632307E-05,3.03963445213564E-09,-0.999925434039148,1,10000
13,2,2,2,4.07643704632307E-05,0.395619709651206,9704.03665714777,0,10000
14,1,2,2,4.07643704632307E-05,0.393151650802251,9643.49214680924,0,10000
