index,src,dst,weight
0,0,1,0.597375404158879
1,0,3,0.272170530969335
2,0,4,0.580687786861163
3,0,10,0.394502639773557
4,0,12,0.935369770257789
5,0,13,0.423930120040864
6,0,14,-0.224202646712555
7,0,16,0.655250401762607
8,1,2,-0.388040070151003
9,1,4,0.482897959095995
10,1,5,-0.302778838452206
11,1,7,-0.338777281369545
12,1,10,0.363185103697571
13,1,13,-0.245533355893059
14,1,15,-0.181709335192599
15,1,16,0.345268834710804
16,2,3,-0.329584281073296
17,2,10,0.180430057780751
18,2,12,-0.199317762776953
19,2,13,0.249156950390566
20,2,14,-0.255927343366969
21,3,5,-0.240512692559321
22,3,12,0.370722338675615
23,3,13,0.370713810263763
24,3,14,-0.324986527909534
25,3,15,-0.33329065308373
26,4,5,0.307551598674793
27,4,6,0.321261420881742
28,4,7,-0.329279400145247
29,4,10,0.384519780901909
30,4,12,0.504447778055346
31,4,14,-0.234479955768145
32,4,16,0.242250833633284
33,5,7,0.345558660400215
34,5,8,-0.44719623987471
35,5,9,0.298190416367767
36,5,10,-0.199817517415606
37,5,11,0.181376365963623
38,5,12,-0.313901905083738
39,5,13,-0.352598240288761
40,6,13,0.332824751318936
41,6,15,0.370634997827847
42,7,12,0.446073994368601
43,8,14,0.353880356743897
44,8,15,0.363289887249593
45,9,10,-0.289409456241947
46,9,11,0.28820321692401
47,9,12,0.394786360132722
48,9,13,-0.261591424461664
49,9,14,0.386746456776909
50,10,11,0.372397720333665
51,10,13,-0.425312186388394
52,10,16,0.717123335491931
53,11,12,0.179646127650196
54,11,13,-0.406505311412868
55,11,15,0.206247717107064
56,11,16,-0.229081744792051
57,12,13,0.477973865212679
58,12,14,-0.568429690562991
59,12,15,0.398480791015686
60,12,16,0.637430919448688
61,13,14,0.158414295731964
62,13,16,0.481859414242434
63,14,15,-0.419790449485361
64,14,16,-0.210052528040013
65,15,16,0.347594170018702
