attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,1.00724107655074E-05,1.64998171303931E-05,0.638119961002403,0,10000
2,69,276,276,1.00724107655074E-05,1.97700739709899E-05,0.962794650779321,0,10000
3,34,276,222,1.00724107655074E-05,8.96878925579797E-06,-0.109568755226775,1,10000
4,34,222,188,1.00724107655074E-05,1.00780721383632E-05,0.000562067313141039,1,10000
5,34,188,154,1.00724107655074E-05,9.36384698039486E-06,-0.0703469905674401,1,10000
6,34,154,154,1.00724107655074E-05,2.39578577114759E-05,1.37856241859384,0,10000
7,17,154,154,1.00724107655074E-05,1.6222321080416E-05,0.610569848478459,0,10000
8,8,154,146,1.00724107655074E-05,8.79494164646304E-06,-0.126828536760931,1,10000
9,8,146,146,1.00724107655074E-05,1.59716717536442E-05,0.585685108111217,0,10000
10,4,146,142,1.00724107655074E-05,8.65787937273459E-06,-0.140436229786896,1,10000
11,4,142,138,1.00724107655074E-05,1.07047558519874E-05,0.0627799144813914,1,10000
12,4,138,134,1.00724107655074E-05,7.1112115182203E-06,-0.293991112577299,1,10000
13,4,134,118,1.00724107655074E-05,8.79015989617931E-06,-0.127303274179315,1,10000
14,4,118,114,1.00724107655074E-05,8.96019912925028E-06,-0.110421592422128,1,10000
15,4,114,110,1.00724107655074E-05,8.11396852310818E-06,-0.194436296135362,1,10000
16,4,110,106,1.00724107655074E-05,3.36701050678407E-06,-0.66571950001143,1,10000
17,4,106,102,1.00724107655074E-05,3.3451635331848E-06,-0.667888491537677,1,10000
18,4,102,98,1.00724107655074E-05,3.97705696017879E-06,-0.605153418305965,1,10000
19,4,98,94,1.00724107655074E-05,3.36038325018978E-06,-0.666377461322637,1,10000
20,4,94,90,1.00724107655074E-05,1.83867485940216E-06,-0.817454341149525,1,10000
21,4,90,86,1.00724107655074E-05,8.29625046646458E-06,-0.176339144658914,1,10000
22,4,86,82,1.00724107655074E-05,1.55868647629605E-06,-0.845251895243022,1,10000
23,4,82,78,1.00724107655074E-05,1.98055031436052E-06,-0.803368790206329,1,10000
24,4,78,70,1.00724107655074E-05,2.23472966194847E-06,-0.77813358549661,1,10000
25,4,70,66,1.00724107655074E-05,1.0274027644093E-06,-0.897998325492482,1,10000
26,4,66,62,1.00724107655074E-05,1.97513236418722E-06,-0.803906690248278,1,10000
27,4,62,55,1.00724107655074E-05,5.95861493486904E-06,-0.408422166888377,1,10000
28,4,55,51,1.00724107655074E-05,9.69788763205234E-06,-0.0371830679044174,1,10000
29,4,51,42,1.00724107655074E-05,6.60987547404439E-06,-0.3437643054948,1,10000
30,4,42,42,1.00724107655074E-05,1.16800081777541E-05,0.159604036180876,0,10000
31,2,42,38,1.00724107655074E-05,4.4364930017989E-06,-0.559540103647132,1,10000
32,2,38,25,1.00724107655074E-05,1.03331602666855E-06,-0.897411250322802,1,10000
33,2,25,23,1.00724107655074E-05,6.83180697558134E-07,-0.932173070234818,1,10000
34,2,23,19,1.00724107655074E-05,3.42637524687767E-06,-0.659825703434259,1,10000
35,2,19,14,1.00724107655074E-05,6.83761937883788E-06,-0.321153640571027,1,10000
36,2,14,11,1.00724107655074E-05,2.40811669629131E-06,-0.760919530353367,1,10000
37,2,11,11,1.00724107655074E-05,1.67618317263057E-05,0.664133057768653,0,10000
38,1,11,11,1.00724107655074E-05,1.50388274556564E-05,0.493071301972351,0,10000
