index,src,dst,weight
0,0,1,0.0986869013706839
1,0,3,0.303218493881754
2,0,4,-0.251756564449783
3,0,5,0.162309760123903
4,0,6,0.669801746223633
5,0,7,0.213335390699427
6,0,8,-0.242210201789315
7,0,9,1.03203759096865
8,0,10,0.889849330771026
9,0,11,-0.35842845269587
10,0,12,0.0903995545241156
11,1,2,-0.447252676472388
12,1,4,0.110051340422047
13,1,5,0.339346681022293
14,1,6,-0.104056780107502
15,1,7,-0.369358269256227
16,1,9,-0.306626183154341
17,1,10,0.00523829940371213
18,1,11,-0.334027872108132
19,1,12,0.458584196180553
20,2,3,0.161935250477193
21,2,5,0.517053578398088
22,2,6,-0.249849897881773
23,2,7,-0.333761527508642
24,2,8,-0.294731580566382
25,2,9,-0.302440587227678
26,2,11,0.200459593486166
27,2,12,0.0943710359425348
28,3,4,-0.380433144305128
29,3,6,0.294514244122001
30,3,7,-0.282195886861878
31,3,8,0.308033796793344
32,3,9,0.270516176140861
33,3,10,-0.303571618391555
34,3,11,-0.2191931210841
35,4,5,0.336487320662948
36,4,6,-0.161584184825877
37,4,7,-0.347566629373278
38,4,9,0.43323836408826
39,4,10,-0.105903749862427
40,4,11,0.200138266536109
41,4,12,-0.145428912179811
42,5,6,-0.167497047343909
43,5,7,0.395516439909787
44,5,8,-0.178626184155293
45,5,9,-0.23867654411737
46,5,10,-0.316627706826134
47,5,11,0.354207786367386
48,5,12,-0.304432753379076
49,6,8,-0.0679866986629971
50,6,9,0.316622936717416
51,6,10,0.301037943243337
52,6,12,0.283578578483841
53,7,8,-0.432966823810303
54,7,9,-0.421606598891019
55,7,10,0.109994911458912
56,7,11,-0.389015570927627
57,7,12,0.266067021082912
58,8,9,0.245054968649212
59,8,10,0.184368360176292
60,8,11,0.385409912590237
61,8,12,-0.214008264265404
62,9,10,-0.273776664492348
63,9,11,-0.203094933949265
64,9,12,0.982402761300074
65,10,11,-0.401080885933214
66,10,12,0.810867762991456
67,11,12,-0.522962719054021
