attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,4.73003554241445E-06,4.4514324043543E-05,8.41099144908762,0,10000
2,69,276,276,4.73003554241445E-06,1.27969628302544E-05,1.70546864088089,0,10000
3,34,276,276,4.73003554241445E-06,8.23118690269564E-06,0.740195571235394,0,10000
4,17,276,259,4.73003554241445E-06,4.90887402617352E-06,0.0378091204929463,1,10000
5,17,259,242,4.73003554241445E-06,3.86610498824083E-06,-0.182647793325593,1,10000
6,17,242,242,4.73003554241445E-06,7.0433495913133E-06,0.48906906262231,0,10000
7,8,242,242,4.73003554241445E-06,6.19763902397188E-06,0.310273246024762,0,10000
8,4,242,242,4.73003554241445E-06,7.54883384391486E-06,0.5959359662785,0,10000
9,2,242,240,4.73003554241445E-06,4.41938255895146E-06,-0.0656766700117479,1,10000
10,2,240,238,4.73003554241445E-06,3.96795125243381E-06,-0.161115975376294,1,10000
11,2,238,238,4.73003554241445E-06,5.87781138098077E-06,0.242656916269265,0,10000
12,1,238,237,4.73003554241445E-06,4.51254177552699E-06,-0.0459814233819564,1,10000
13,1,237,236,4.73003554241445E-06,3.88872489423639E-06,-0.17786560811943,1,10000
14,1,236,235,4.73003554241445E-06,4.54311745645562E-06,-0.0395172687990886,1,10000
15,1,235,235,4.73003554241445E-06,7.87554888786389E-06,0.665008395231594,0,10000
9100,1,235,235,4.54311745645562E-06,7.01699053694591E-06,0.544532054079958,0,3000
9101,1,235,235,4.54311745645562E-06,5.59991418038846E-06,0.232614880434395,0,3000
9102,1,235,235,4.54311745645562E-06,1.01758283430678E-05,1.23983386751498,0,3000
9103,1,235,235,4.54311745645562E-06,5.37366830097342E-06,0.182815181971052,0,3000
9104,1,235,215,4.54311745645562E-06,4.6713961849108E-06,0.0282358379867328,1,3000
9105,1,215,215,4.54311745645562E-06,5.06538896656196E-06,0.114958839411958,0,3000
9106,1,215,215,4.54311745645562E-06,9.1246930845282E-06,1.0084651501938,0,3000
9107,1,215,198,4.54311745645562E-06,3.78609709753716E-06,-0.166630153451735,1,3000
9108,1,198,198,4.54311745645562E-06,7.43437072663029E-06,0.636402932102558,0,3000
9109,1,198,198,4.54311745645562E-06,6.79034057346062E-06,0.494643411389634,0,3000
9110,1,198,183,4.54311745645562E-06,4.0815989330958E-06,-0.101586306711928,1,3000
9111,1,183,183,4.54311745645562E-06,7.49582504838515E-06,0.649929837876816,0,3000
9112,1,183,166,4.54311745645562E-06,4.57066099202257E-06,0.00606269501745082,1,3000
9113,1,166,166,4.54311745645562E-06,5.13124507009767E-06,0.129454635342157,0,3000
9114,1,166,150,4.54311745645562E-06,4.39537244470688E-06,-0.0325206233747699,1,3000
9115,1,150,150,4.54311745645562E-06,5.03778355938151E-06,0.10888252563732,0,3000
9116,1,150,136,4.54311745645562E-06,4.47338189711288E-06,-0.0153497152585491,1,3000
9117,1,136,136,4.54311745645562E-06,9.58124134024711E-06,1.10895743552315,0,3000
9118,1,136,122,4.54311745645562E-06,4.64533103578081E-06,0.0224985552992807,1,3000
9119,1,122,122,4.54311745645562E-06,5.10541453761351E-06,0.123768994869125,0,3000
9120,1,122,122,4.54311745645562E-06,5.33581659028116E-06,0.174483521815872,0,3000
9121,1,122,108,4.54311745645562E-06,4.42475155017465E-06,-0.0260538952416421,1,3000
9122,1,108,108,4.54311745645562E-06,6.13100939030303E-06,0.34951593241136,0,3000
9123,1,108,108,4.54311745645562E-06,7.62590649504887E-06,0.67856247788899,0,3000
9124,1,108,108,4.54311745645562E-06,6.70826410966999E-06,0.476577300491707,0,3000
9200,1,108,108,4.54311745645562E-06,1.02008397493149E-05,1.24533920751264,0,3000
9201,1,108,108,4.54311745645562E-06,5.23657148779796E-06,0.152638367374139,0,3000
9202,1,108,107,4.54311745645562E-06,4.89126593009237E-06,0.076632065310582,1,3000
9203,1,107,106,4.54311745645562E-06,4.38750774923101E-06,-0.0342517464529762,1,3000
9204,1,106,106,4.54311745645562E-06,5.11651253824229E-06,0.126211811004776,0,3000
9205,1,106,106,4.54311745645562E-06,6.14515900944219E-06,0.35263044998102,0,3000
9206,1,106,106,4.54311745645562E-06,6.0246245576356E-06,0.326099229302295,0,3000
9207,1,106,105,4.54311745645562E-06,4.44643115413049E-06,-0.0212819288191059,1,3000
9208,1,105,104,4.54311745645562E-06,3.73632656495481E-06,-0.177585303315103,1,3000
9209,1,104,103,4.54311745645562E-06,3.75104833319748E-06,-0.174344848190671,1,3000
9210,1,103,102,4.54311745645562E-06,4.26965869784772E-06,-0.0601918751229572,1,3000
9211,1,102,101,4.54311745645562E-06,3.84194913905054E-06,-0.154336383359127,1,3000
9212,1,101,101,4.54311745645562E-06,5.75072731443827E-06,0.265810837944918,0,3000
9213,1,101,101,4.54311745645562E-06,5.58956834194056E-06,0.230337625103214,0,3000
9214,1,101,100,4.54311745645562E-06,3.67848408042721E-06,-0.190317196135837,1,3000
9215,1,100,99,4.54311745645562E-06,3.78430824783612E-06,-0.167023902835982,1,3000
9216,1,99,98,4.54311745645562E-06,3.73646130046524E-06,-0.177555646254347,1,3000
9217,1,98,97,4.54311745645562E-06,4.66460399010692E-06,0.0267407864348029,1,3000
9218,1,97,96,4.54311745645562E-06,4.6515723219103E-06,0.0238723445946949,1,3000
9219,1,96,95,4.54311745645562E-06,3.53763128292175E-06,-0.22132075236248,1,3000
9220,1,95,95,4.54311745645562E-06,5.47419951824183E-06,0.204943427219381,0,3000
9221,1,95,95,4.54311745645562E-06,5.35399265248626E-06,0.178484312545873,0,3000
9222,1,95,94,4.54311745645562E-06,4.75539427772963E-06,0.0467249247479555,1,3000
9223,1,94,94,4.54311745645562E-06,5.79518758795689E-06,0.275597129834739,0,3000
9224,1,94,93,4.54311745645562E-06,3.80161004457797E-06,-0.163215549451399,1,3000
9225,1,93,92,4.54311745645562E-06,3.78234123272919E-06,-0.167456868773091,1,3000
9226,1,92,91,4.54311745645562E-06,3.93883890727725E-06,-0.133009669014767,1,3000
