attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,120,1.37605816206926E-05,6.49679493100459E-06,-0.52786916206834,1,2500
2,138,120,120,1.37605816206926E-05,0.439143934851519,31912.1812125698,0,2500
3,69,120,120,1.37605816206926E-05,4.39386947940672E-05,2.19308413010639,0,2500
4,34,120,82,1.37605816206926E-05,9.41177433726976E-06,-0.316033682535866,1,2500
5,34,82,82,1.37605816206926E-05,2.24585311511556E-05,0.632091707328957,0,2500
6,17,82,82,1.37605816206926E-05,7.10927010477952E-05,4.16640233730302,0,2500
7,8,82,72,1.37605816206926E-05,1.40960250823688E-05,0.0243771281565427,1,2500
8,8,72,72,1.37605816206926E-05,2.89628981400265E-05,1.10477281690429,0,2500
9,4,72,68,1.37605816206926E-05,1.42320073367282E-05,0.0342591417303687,1,2500
10,4,68,68,1.37605816206926E-05,1.86667750975196E-05,0.35653968793363,0,2500
11,2,68,68,1.37605816206926E-05,3.62428106743617E-05,1.63381386582245,0,2500
12,1,68,67,1.37605816206926E-05,1.4043996519571E-05,0.0205961424226556,1,2500
13,1,67,66,1.37605816206926E-05,1.40131226122582E-05,0.0183524939953032,1,2500
14,1,66,61,1.37605816206926E-05,1.22197942447411E-05,-0.111971093840578,1,2500
15,1,61,61,1.37605816206926E-05,2.32051161756769E-05,0.686347046608987,0,2500
