epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00169980749846697,0.0017100214485971,0.980891719745223,1,24,276,0.05,14
50,0.00011136792879508,0.000112831787533492,0.993630573248408,1,24,276,0.05,14
100,2.01142242814395E-05,1.61817447957233E-05,0.993630573248408,1,24,276,0.05,14
150,1.60689365831983E-05,1.37605816206926E-05,1,1,24,276,0.05,14
