attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,121,0.000239171391277406,4.35707995458348E-05,-0.817826039673371,1,10000
2,138,121,121,0.000239171391277406,0.335123015701069,1400.18353583674,0,10000
3,69,121,35,0.000239171391277406,2.9882104797728E-05,-0.875059869668656,1,10000
4,69,35,35,0.000239171391277406,0.330868112111068,1382.3933496139,0,10000
5,34,35,35,0.000239171391277406,0.336412063346908,1405.57317562164,0,10000
6,17,35,13,0.000239171391277406,1.36745028924924E-06,-0.994282550760165,1,10000
7,17,13,13,0.000239171391277406,0.339172514783992,1417.11490484912,0,10000
8,8,13,2,0.000239171391277406,3.46117448589273E-08,-0.999855284761802,1,10000
9,8,2,2,0.000239171391277406,0.330682693674901,1381.61809620597,0,10000
10,4,2,2,0.000239171391277406,0.330153307689556,1379.40467936494,0,10000
11,2,2,2,0.000239171391277406,0.341321775434845,1426.10118301297,0,10000
12,1,2,2,0.000239171391277406,0.331740902685546,1386.04257609461,0,10000
