epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.200019394474006,0.146511281962622,0.75,0.8,24,276,0.05,3
50,0.000858750532941895,0.000960749747049598,0.964285714285714,1,24,276,0.05,3
100,0.000115902190798758,0.000143275420245428,1,1,24,276,0.05,3
150,0.000161263144291327,0.000153455761252885,1,1,24,276,0.05,3
200,0.000181150923555141,0.000239171391277406,1,1,24,276,0.05,3
