index,src,dst,weight
0,0,2,NaN
1,0,3,NaN
2,0,4,NaN
3,0,5,NaN
4,0,6,NaN
5,0,7,NaN
6,0,8,NaN
7,0,9,NaN
8,0,10,NaN
9,0,11,NaN
10,0,12,NaN
11,0,13,NaN
12,0,14,NaN
13,0,15,NaN
14,0,16,NaN
15,0,17,NaN
16,0,18,NaN
17,0,19,NaN
18,0,20,NaN
19,0,21,NaN
20,0,22,NaN
21,0,23,NaN
22,0,24,NaN
23,1,2,NaN
24,1,3,NaN
25,1,4,NaN
26,1,5,NaN
27,1,6,NaN
28,1,7,NaN
29,1,8,NaN
30,1,9,NaN
31,1,10,NaN
32,1,11,NaN
33,1,12,NaN
34,1,13,NaN
35,1,14,NaN
36,1,15,NaN
37,1,16,NaN
38,1,17,NaN
39,1,18,NaN
40,1,19,NaN
41,1,20,NaN
42,1,21,NaN
43,1,22,NaN
44,1,23,NaN
45,1,24,NaN
46,2,3,NaN
47,2,4,NaN
48,2,5,NaN
49,2,6,NaN
50,2,7,NaN
51,2,8,NaN
52,2,9,NaN
53,2,10,NaN
54,2,11,NaN
55,2,12,NaN
56,2,13,NaN
57,2,14,NaN
58,2,15,NaN
59,2,16,NaN
60,2,17,NaN
61,2,18,NaN
62,2,19,NaN
63,2,20,NaN
64,2,21,NaN
65,2,22,NaN
66,2,23,NaN
67,2,24,NaN
68,3,4,NaN
69,3,5,NaN
70,3,6,NaN
71,3,7,NaN
72,3,8,NaN
73,3,9,NaN
74,3,10,NaN
75,3,11,NaN
76,3,12,NaN
77,3,13,NaN
78,3,14,NaN
79,3,15,NaN
80,3,16,NaN
81,3,17,NaN
82,3,18,NaN
83,3,19,NaN
84,3,20,NaN
85,3,21,NaN
86,3,22,NaN
87,3,23,NaN
88,3,24,NaN
89,4,5,NaN
90,4,6,NaN
91,4,7,NaN
92,4,8,NaN
93,4,9,NaN
94,4,10,NaN
95,4,11,NaN
96,4,12,NaN
97,4,13,NaN
98,4,14,NaN
99,4,15,NaN
100,4,16,NaN
101,4,17,NaN
102,4,18,NaN
103,4,19,NaN
104,4,20,NaN
105,4,21,NaN
106,4,22,NaN
107,4,23,NaN
108,4,24,NaN
109,5,6,NaN
110,5,7,NaN
111,5,8,NaN
112,5,9,NaN
113,5,10,NaN
114,5,11,NaN
115,5,12,NaN
116,5,13,NaN
117,5,14,NaN
118,5,15,NaN
119,5,16,NaN
120,5,17,NaN
121,5,18,NaN
122,5,19,NaN
123,5,20,NaN
124,5,21,NaN
125,5,22,NaN
126,5,23,NaN
127,5,24,NaN
128,6,7,NaN
129,6,8,NaN
130,6,9,NaN
131,6,10,NaN
132,6,11,NaN
133,6,12,NaN
134,6,13,NaN
135,6,14,NaN
136,6,15,NaN
137,6,16,NaN
138,6,17,NaN
139,6,18,NaN
140,6,19,NaN
141,6,20,NaN
142,6,21,NaN
143,6,22,NaN
144,6,23,NaN
145,6,24,NaN
146,7,8,NaN
147,7,9,NaN
148,7,10,NaN
149,7,11,NaN
150,7,12,NaN
151,7,13,NaN
152,7,14,NaN
153,7,15,NaN
154,7,16,NaN
155,7,17,NaN
156,7,18,NaN
157,7,19,NaN
158,7,20,NaN
159,7,21,NaN
160,7,22,NaN
161,7,23,NaN
162,7,24,NaN
163,8,9,NaN
164,8,10,NaN
165,8,11,NaN
166,8,12,NaN
167,8,13,NaN
168,8,14,NaN
169,8,15,NaN
170,8,16,NaN
171,8,17,NaN
172,8,18,NaN
173,8,19,NaN
174,8,20,NaN
175,8,21,NaN
176,8,22,NaN
177,8,23,NaN
178,8,24,NaN
179,9,10,NaN
180,9,11,NaN
181,9,12,NaN
182,9,13,NaN
183,9,14,NaN
184,9,15,NaN
185,9,16,NaN
186,9,17,NaN
187,9,18,NaN
188,9,19,NaN
189,9,20,NaN
190,9,21,NaN
191,9,22,NaN
192,9,23,NaN
193,9,24,NaN
194,10,11,NaN
195,10,12,NaN
196,10,13,NaN
197,10,14,NaN
198,10,15,NaN
199,10,16,NaN
200,10,17,NaN
201,10,18,NaN
202,10,19,NaN
203,10,20,NaN
204,10,21,NaN
205,10,22,NaN
206,10,23,NaN
207,10,24,NaN
208,11,12,NaN
209,11,13,NaN
210,11,14,NaN
211,11,15,NaN
212,11,16,NaN
213,11,17,NaN
214,11,18,NaN
215,11,19,NaN
216,11,20,NaN
217,11,21,NaN
218,11,22,NaN
219,11,23,NaN
220,11,24,NaN
221,12,13,NaN
222,12,14,NaN
223,12,15,NaN
224,12,16,NaN
225,12,17,NaN
226,12,18,NaN
227,12,19,NaN
228,12,20,NaN
229,12,21,NaN
230,12,22,NaN
231,12,23,NaN
232,12,24,NaN
233,13,14,NaN
234,13,15,NaN
235,13,16,NaN
236,13,17,NaN
237,13,18,NaN
238,13,19,NaN
239,13,20,NaN
240,13,21,NaN
241,13,22,NaN
242,13,23,NaN
243,13,24,NaN
244,14,15,NaN
245,14,16,NaN
246,14,17,NaN
247,14,18,NaN
248,14,19,NaN
249,14,20,NaN
250,14,21,NaN
251,14,22,NaN
252,14,23,NaN
253,14,24,NaN
254,15,16,NaN
255,15,17,NaN
256,15,18,NaN
257,15,19,NaN
258,15,20,NaN
259,15,21,NaN
260,15,22,NaN
261,15,23,NaN
262,15,24,NaN
263,16,17,NaN
264,16,18,NaN
265,16,19,NaN
266,16,20,NaN
267,16,21,NaN
268,16,22,NaN
269,16,23,NaN
270,16,24,NaN
271,17,18,NaN
272,17,19,NaN
273,17,20,NaN
274,17,21,NaN
275,17,22,NaN
276,17,23,NaN
277,17,24,NaN
278,18,19,NaN
279,18,20,NaN
280,18,21,NaN
281,18,22,NaN
282,18,23,NaN
283,18,24,NaN
284,19,20,NaN
285,19,21,NaN
286,19,22,NaN
287,19,23,NaN
288,19,24,NaN
289,20,21,NaN
290,20,22,NaN
291,20,23,NaN
292,20,24,NaN
293,21,22,NaN
294,21,23,NaN
295,21,24,NaN
296,22,23,NaN
297,22,24,NaN
298,23,24,NaN
