attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,5.4297937564689E-06,7.70487292433399E-06,0.418999186691874,0,10000
2,69,276,189,5.4297937564689E-06,4.39950049279886E-06,-0.189748139594176,1,10000
3,69,189,111,5.4297937564689E-06,2.62098415670653E-06,-0.517295817436166,1,10000
4,69,111,30,5.4297937564689E-06,4.09964793081395E-06,-0.244971703404066,1,10000
5,69,30,30,5.4297937564689E-06,1.51541109879635,279090.834195532,0,10000
6,34,30,30,5.4297937564689E-06,1.90489060300609,350820.90750554,0,10000
7,17,30,30,5.4297937564689E-06,0.000251648102282228,45.3457938862635,0,10000
8,8,30,9,5.4297937564689E-06,2.75510643521239E-06,-0.49259464377813,1,10000
9,8,9,1,5.4297937564689E-06,3.30005470396456E-06,-0.392232034590086,1,10000
10,8,1,1,5.4297937564689E-06,1.52679809787697,281187.967087006,0,10000
11,4,1,1,5.4297937564689E-06,1.68297803574181,309951.479085741,0,10000
12,2,1,1,5.4297937564689E-06,1.5412854839138,283856.095322922,0,10000
13,1,1,1,5.4297937564689E-06,1.54093798812856,283792.097351576,0,10000
8300,1,1,1,5.4297937564689E-06,1.52950404658019,281686.319110047,0,5000
