attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,299,0.00768041794486032,0.00900858538659197,0.172929058192785,0,2500
2,74,299,225,0.00768041794486032,0.00489729745836374,-0.362365760102811,1,2500
3,74,225,151,0.00768041794486032,0.00450952162672321,-0.412854657246752,1,2500
4,74,151,151,0.00768041794486032,0.0116999112310004,0.523343041354922,0,2500
5,37,151,151,0.00768041794486032,0.0115226648810167,0.500265345420117,0,2500
6,18,151,133,0.00768041794486032,0.00372116455706071,-0.515499731424005,1,2500
7,18,133,115,0.00768041794486032,0.00768953972298053,0.00118766689335193,1,2500
8,18,115,89,0.00768041794486032,0.00526781848458469,-0.314123460154941,1,2500
9,18,89,71,0.00768041794486032,0.00562396303959307,-0.267752994697822,1,2500
10,18,71,71,0.00768041794486032,0.0146590611848233,0.908628057752118,0,2500
11,9,71,71,0.00768041794486032,0.0166397348257656,1.16651423727544,0,2500
12,4,71,71,0.00768041794486032,0.0125992493104513,0.640437981488056,0,2500
13,2,71,69,0.00768041794486032,0.00560744060452671,-0.269904236360058,1,2500
14,2,69,67,0.00768041794486032,0.00444044241535389,-0.42184885676366,1,2500
15,2,67,60,0.00768041794486032,0.00465415354168033,-0.394023401448504,1,2500
16,2,60,56,0.00768041794486032,0.00536719957257891,-0.301183918490971,1,2500
17,2,56,56,0.00768041794486032,0.0132737300380372,0.728256213832729,0,2500
18,1,56,56,0.00768041794486032,0.0204278264492285,1.65972849340819,0,2500
