index,src,dst,weight
0,0,1,1.26219625992845
1,0,2,-0.280767350292469
2,0,3,0.803382975768689
3,0,5,0.832648971144023
4,0,6,0.407571421989271
5,0,7,-0.40491067783324
6,0,8,0.781797302607812
7,0,9,0.711208861767928
8,0,10,-0.830745272104399
9,0,12,1.59584757381855
10,1,2,0.480848061019548
11,1,3,0.590729667308927
12,1,4,0.379339740068244
13,1,5,-0.0774405339939582
14,1,6,-0.353664134001463
15,1,7,-0.380726922838989
16,1,9,0.603047041560383
17,1,10,-0.260005915762339
18,1,12,0.403122521883324
19,2,3,0.30881431059118
20,2,4,0.291691728422657
21,2,5,0.210282970206953
22,2,6,-0.357455270832024
23,2,7,-0.400766187543146
24,2,8,0.257301249443547
25,2,9,-0.269129663600609
26,2,10,0.324650208592707
27,2,12,-0.419687017609385
28,3,5,0.307652943500776
29,3,6,-0.357772108815275
30,3,7,-0.427287619700576
31,3,8,0.355652024408065
32,3,9,0.529406327477948
33,3,10,-0.198040619746582
34,4,5,-0.282302070204337
35,4,6,-0.261913830911321
36,4,7,-0.449391450270244
37,4,8,0.32722579104858
38,4,10,0.32824738343246
39,4,12,0.0260090659099599
40,5,7,-0.330425932411118
41,5,8,-0.407212235404837
42,5,9,0.123580572434503
43,5,10,-0.263748631622748
44,5,12,0.552821701529561
45,6,7,-0.428447872393591
46,6,9,0.346423336168071
47,6,10,0.158567619731605
48,6,12,-0.0974405878171907
49,7,8,-0.130727921911006
50,7,9,-0.240137363593196
51,7,10,0.516726616297423
52,7,11,0.522846297374077
53,7,12,-0.102707674052744
54,8,9,0.479748071567937
55,8,10,-0.251983115374757
56,8,12,0.242092392911651
57,9,10,-0.368046189307952
58,9,12,0.38589806915755
59,10,11,1.16046052586712
60,10,12,-0.234272023712067
61,11,12,2.7402477561387
