attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,129,7.699047464858E-05,5.67479041647209E-05,-0.262923050887211,1,10000
2,138,129,129,7.699047464858E-05,0.641795503714508,8335.03775848842,0,10000
3,69,129,36,7.699047464858E-05,5.21422803825484E-05,-0.322743746930386,1,10000
4,69,36,36,7.699047464858E-05,0.547022530267021,7104.06764328813,0,10000
5,34,36,36,7.699047464858E-05,0.528040110966886,6857.51221696067,0,10000
6,17,36,36,7.699047464858E-05,8.82797265296847E-05,0.146631800006872,0,10000
7,8,36,18,7.699047464858E-05,7.89757567923077E-05,0.0257860748721121,1,10000
8,8,18,6,7.699047464858E-05,5.39218766883282E-05,-0.299629247196455,1,10000
9,8,6,6,7.699047464858E-05,0.566844034358371,7361.52162291126,0,10000
10,4,6,2,7.699047464858E-05,5.02305508998507E-05,-0.34757447425638,1,10000
11,4,2,2,7.699047464858E-05,0.623094849627424,8092.14207337357,0,10000
12,2,2,2,7.699047464858E-05,0.510835702189967,6634.05069324039,0,10000
13,1,2,2,7.699047464858E-05,0.570009148460547,7402.63208646694,0,10000
