index,src,dst,weight
0,0,2,-1.22327355971234
1,0,3,-1.06839669772145
2,0,4,1.97448239939094
3,0,5,-0.580375746874529
4,0,6,-2.22110221216608
5,0,7,6.34900251825255
6,0,8,-0.508341482455536
7,0,9,2.38365955662456
8,0,10,0.378251698143177
9,0,12,-0.315536612422646
10,0,13,-0.290976673361511
11,0,14,-0.196242247915347
12,0,15,-0.303122002699093
13,0,16,-0.27592564260007
14,0,18,-0.135587832952067
15,0,19,0.231264238596053
16,0,20,0.179597434211576
17,0,21,0.130179229666899
18,0,22,-0.366321985752403
19,0,23,-0.300008155598838
20,0,24,-0.232079920032471
21,0,28,0.27058919918366
22,0,29,0.542448432529858
23,0,30,-0.157495853470694
24,0,33,-0.426755646935375
25,0,34,-0.125500645240419
26,0,35,-0.129152003423911
27,0,36,0.153377945947206
28,0,37,-0.299898050918519
29,0,38,-0.456327950212432
30,0,40,0.182916256460844
31,0,42,0.175782597361213
32,0,43,-0.187035538196085
33,0,44,-0.502917262160997
34,0,45,0.198566817929802
35,0,46,-0.129407736722004
36,0,47,0.415738469185024
37,0,48,-1.85251151221054
38,0,49,-0.201274592150645
39,0,50,-1.25506105636358
40,0,51,-0.572242195589464
41,0,52,0.541079257891328
42,1,2,-0.763810638049619
43,1,3,-0.733347744667814
44,1,4,0.840568194185311
45,1,5,-4.09758212067888
46,1,6,-5.04132158203028
47,1,7,-3.70616834813118
48,1,8,-0.10520263501157
49,1,9,-0.92075326110699
50,1,10,1.22608086187838
51,1,11,-0.256514962148227
52,1,12,-0.232539878059827
53,1,13,0.150737272543458
54,1,14,0.330187616444971
55,1,15,-0.183455506501839
56,1,18,0.166355058990858
57,1,20,0.242078758471958
58,1,21,0.12673889236431
59,1,22,-0.185706208074278
60,1,23,-0.279940071621348
61,1,24,-0.33636012859811
62,1,25,-0.2585855170401
63,1,26,-0.446844508674028
64,1,27,-0.246923553251213
65,1,29,0.180041284504528
66,1,30,-0.172942606806209
67,1,31,0.272511835588839
68,1,34,0.146130416983652
69,1,35,-0.253752731482208
70,1,36,0.433020272193982
71,1,37,-0.183120764995864
72,1,39,-0.273186647228014
73,1,41,-0.259935408945516
74,1,42,0.151310373069702
75,1,43,-0.146755698320314
76,1,44,-0.515670029339319
77,1,45,0.104804756381338
78,1,47,0.13896750749926
79,1,48,-2.07705330637278
80,1,50,-0.899165151845659
81,1,51,-0.296514116254352
82,1,52,1.23921003833945
83,2,3,-0.61057477277598
84,2,4,0.87915528103088
85,2,6,0.469247946979836
86,2,7,-0.14697084983718
87,2,9,-0.226533096926512
88,2,10,-0.475754216474168
89,2,11,0.314365042967847
90,2,12,0.232994822318978
91,2,13,-0.261218297326969
92,2,15,0.172701956320222
93,2,16,0.13801051430178
94,2,17,-0.10851717569049
95,2,18,0.212080118467277
96,2,19,0.221388955266829
97,2,21,-0.13341698585875
98,2,22,0.193855833399349
99,2,23,0.191874401612745
100,2,28,-0.293763572775634
101,2,29,-0.178046070209293
102,2,30,-0.127120826778987
103,2,32,-0.296261000992122
104,2,34,0.174351974458212
105,2,35,0.14503135946329
106,2,36,-0.218406826429908
107,2,39,-0.10677135195436
108,2,42,-0.124706616029435
109,2,43,-0.133223118534463
110,2,44,0.13339255996457
111,2,45,-0.146642046578626
112,2,46,-0.143144911808867
113,2,48,-0.393480415377434
114,2,49,-0.172486665589076
115,2,51,-0.183281482982054
116,2,52,-0.199165852231548
117,3,4,0.38239290311061
118,3,5,-0.205877686809764
119,3,6,0.44285609455323
120,3,8,0.183718217193616
121,3,9,-0.192323873260942
122,3,10,-0.157886986950111
123,3,11,0.215773257721483
124,3,12,-0.193210647250908
125,3,13,-0.146967395111796
126,3,14,-0.276952833537761
127,3,15,-0.201117311331747
128,3,17,0.294793004727406
129,3,18,-0.192168958324787
130,3,19,-0.216200140621084
131,3,22,0.226313706078594
132,3,23,0.111528973643332
133,3,26,0.185638779885732
134,3,27,0.237258666964166
135,3,28,-0.140309387057912
136,3,29,0.136610227542136
137,3,30,-0.301382316472491
138,3,31,-0.142564205848476
139,3,32,-0.260616950446424
140,3,34,0.116175247492152
141,3,35,-0.112340734604543
142,3,36,-0.347314852926627
143,3,38,0.164241205468482
144,3,40,-0.310209936193756
145,3,44,-0.171748448779923
146,3,46,-0.164185959841824
147,3,47,-0.172775933992782
148,3,48,-0.198817343736218
149,3,49,-0.13186342275939
150,3,52,-0.206904698636237
151,4,6,-0.160255186143155
152,4,8,-0.222643787083105
153,4,9,0.284909166855339
154,4,10,0.333367341662658
155,4,12,-0.231314082027804
156,4,13,-0.331913747152567
157,4,14,-0.26775458166376
158,4,15,0.241902920022006
159,4,16,-0.246976152529759
160,4,17,-0.325109554705168
161,4,22,-0.293874986328926
162,4,23,0.136226713770565
163,4,24,-0.267717678294238
164,4,26,-0.217473542064361
165,4,27,-0.190155196721568
166,4,28,-0.306108074997686
167,4,29,-0.235828552053993
168,4,31,0.167181058298155
169,4,32,-0.208648011528107
170,4,35,-0.203416387961691
171,4,36,-0.14624692836279
172,4,37,0.110773504458929
173,4,38,-0.103689459814036
174,4,41,-0.206449899677155
175,4,42,-0.1298737568316
176,4,45,-0.192986845418577
177,4,47,-0.264892767512597
178,4,48,-0.411772138392312
179,4,50,-0.128744588054056
180,4,51,-0.204548166152429
181,4,52,0.24944374448997
182,5,6,-0.455893129751039
183,5,9,-0.319101043689145
184,5,10,-0.165233147329901
185,5,11,-0.168244885222105
186,5,14,-0.189252660386812
187,5,16,0.290177414616445
188,5,17,-0.202700530179639
189,5,18,-0.22179944646846
190,5,21,-0.171229441240344
191,5,22,0.346435541360765
192,5,26,-0.396443403370036
193,5,27,-0.280484580814637
194,5,28,-0.161478491582737
195,5,31,-0.331307499881219
196,5,32,0.127112632167362
197,5,33,-0.436784460000684
198,5,34,-0.384773710172786
199,5,36,-0.125943561063111
200,5,37,-0.134030474904686
201,5,38,-0.338961912602463
202,5,40,-0.167594992284936
203,5,42,0.127776316640611
204,5,44,-0.262410131436455
205,5,45,-0.125460145952185
206,5,47,-0.311959962618175
207,5,48,-1.71048419919762
208,5,49,-0.366247440166823
209,5,50,-1.13597394886059
210,5,51,-0.845249035354189
211,5,52,-0.343002115235034
212,6,11,-0.388688257853583
213,6,12,-0.367507733049552
214,6,14,0.17568971537441
215,6,17,-0.134147574400167
216,6,24,-0.130219529977693
217,6,25,-0.283684846080668
218,6,27,-0.262861077690778
219,6,28,-0.294511268735
220,6,30,-0.214942821934774
221,6,32,-0.358369573917285
222,6,33,-0.44711102824583
223,6,34,-0.37485031644615
224,6,35,-0.347961358547253
225,6,38,-0.446544467633684
226,6,39,-0.127660291460854
227,6,41,-0.312033749671826
228,6,42,-0.316820860705894
229,6,43,-0.303418237482742
230,6,44,-0.234025801242578
231,6,45,-0.105585082166292
232,6,48,-0.946735504263939
233,6,49,-0.191271622746685
234,6,50,-0.844816525771049
235,6,51,-0.395374085967002
236,6,52,-0.481633981303245
237,7,12,0.188526900615221
238,7,13,-0.223342117443795
239,7,14,0.307250866733716
240,7,16,-0.200065698177465
241,7,18,-0.177635493905024
242,7,19,-0.258100530813907
243,7,20,-0.157502126475774
244,7,21,0.157523112091392
245,7,22,0.155401297256812
246,7,23,-0.202999185326632
247,7,27,-0.157586606515251
248,7,29,0.148568931440617
249,7,30,-0.194162087679377
250,7,36,0.125762238492565
251,7,37,-0.242133780307123
252,7,39,-0.101700916566868
253,7,41,-0.126118406308923
254,7,42,-0.123724666267887
255,7,43,-0.215732622936554
256,7,44,-0.187420430089557
257,7,46,-0.13348915693929
258,7,48,-0.769058506968208
259,7,49,-0.192398392064168
260,7,50,-0.714690642090904
261,7,51,-0.488808091777956
262,8,9,-0.210398240202648
263,8,10,-0.132242355494611
264,8,12,0.19724182266407
265,8,13,0.197573065401605
266,8,15,-0.227300999254277
267,8,16,0.137607898032584
268,8,17,0.119078305342427
269,8,19,0.303162278480029
270,8,20,0.188552137415221
271,8,22,0.200294451403798
272,8,23,-0.242984934069874
273,8,25,-0.14718405254073
274,8,26,-0.14868789109722
275,8,27,-0.244382959857047
276,8,28,-0.364282385435682
277,8,30,-0.128991518056914
278,8,34,0.164828293352973
279,8,35,-0.223421144128
280,8,36,-0.203918686760624
281,8,37,0.136042946099107
282,8,38,0.115772123721633
283,8,39,0.118291066327139
284,8,40,-0.134916039408763
285,8,45,-0.211813562914195
286,8,46,0.126226599543276
287,8,47,-0.241655867313323
288,8,50,0.145685363865089
289,8,51,-0.177926639613532
290,8,52,-0.209096734884095
291,9,10,-0.435044182593486
292,9,12,0.197300742700044
293,9,13,0.172213724061228
294,9,14,-0.201855285660369
295,9,16,0.174752569906972
296,9,17,0.154635979648919
297,9,20,-0.196693661362516
298,9,21,0.247763411733625
299,9,22,-0.112892048818091
300,9,23,0.165708860757106
301,9,24,-0.27282309258985
302,9,25,0.139999102264903
303,9,26,-0.24082163431962
304,9,29,0.2422654864776
305,9,30,0.116249630315242
306,9,34,-0.308299119946197
307,9,36,-0.220255157690976
308,9,38,-0.270001183710668
309,9,39,-0.12741655943114
310,9,40,0.109366186371228
311,9,42,-0.125471329494356
312,9,43,0.183947958797901
313,9,45,-0.127918235044647
314,9,46,-0.182076860973518
315,9,48,-0.606718405095614
316,9,49,-0.131332238231934
317,9,50,-0.282034458744853
318,9,51,-0.521675694428943
319,9,52,0.303924321153989
320,10,14,0.286081479457274
321,10,17,-0.115269719146434
322,10,20,-0.200107964526871
323,10,21,-0.134512672546486
324,10,22,-0.312783382038183
325,10,24,0.230731210818132
326,10,25,0.244912417726545
327,10,30,0.120598957955225
328,10,31,-0.274622161373615
329,10,32,0.251307607326694
330,10,39,0.20819055881766
331,10,41,-0.145921807577406
332,10,42,-0.265521283191693
333,10,45,0.144574472603319
334,10,48,-0.568979057344178
335,10,50,-0.236396587227079
336,10,52,0.632747775945107
337,11,12,-0.256324987666054
338,11,14,-0.316295211035437
339,11,17,-0.118796235519038
340,11,18,-0.272768842170046
341,11,21,-0.245889740630954
342,11,22,-0.124600685123346
343,11,23,-0.167987935024287
344,11,24,0.22109819463105
345,11,25,0.111076275056765
346,11,26,0.261023508906723
347,11,27,0.253132524730474
348,11,29,-0.286084417717376
349,11,30,-0.282435015893769
350,11,34,0.226026515045027
351,11,35,-0.154859441101836
352,11,37,-0.239069228771395
353,11,38,-0.195695946415283
354,11,41,0.259796397874498
355,11,44,-0.248737895293036
356,11,45,-0.208144396432994
357,11,46,0.183951485335225
358,11,47,0.252924236513172
359,11,48,0.515331666213322
360,11,49,0.294562611826438
361,11,50,0.272630744683898
362,11,52,0.21069949673585
363,12,13,-0.110281673156412
364,12,14,0.117905517577791
365,12,15,-0.259543046196055
366,12,19,-0.292807176343967
367,12,22,-0.199400257789896
368,12,24,0.15779626637484
369,12,25,-0.289150601216729
370,12,27,0.168490167227246
371,12,29,0.158676018107164
372,12,30,-0.230541058386284
373,12,31,0.108255553698352
374,12,32,-0.142542048671477
375,12,34,-0.137741005379553
376,12,35,0.119105364945522
377,12,37,0.237317204777479
378,12,38,-0.131166630668687
379,12,39,0.167710009858307
380,12,40,0.179699702550277
381,12,41,0.246892562962968
382,12,42,-0.149344166741729
383,12,46,-0.204461849862817
384,12,47,-0.224888612536074
385,12,48,0.365673757478967
386,12,49,0.136479263016907
387,12,50,0.195552729439966
388,12,51,-0.136370155662162
389,13,14,-0.301936905025313
390,13,15,-0.297980325777711
391,13,18,0.205125782853808
392,13,19,0.132421137156457
393,13,20,-0.353631538620731
394,13,22,-0.382539815159872
395,13,23,-0.110562909593942
396,13,24,0.222576465999721
397,13,25,0.223285531712689
398,13,26,0.267950639179518
399,13,27,-0.261702129920094
400,13,28,0.299964463781733
401,13,29,-0.215423756763393
402,13,30,0.261469940807535
403,13,33,-0.204952368743071
404,13,34,0.219912675749732
405,13,35,-0.124605828255338
406,13,37,-0.12267785540395
407,13,38,0.245322241297721
408,13,40,-0.222524677472214
409,13,41,0.225802059306129
410,13,43,-0.215259323326233
411,13,44,0.191329993865915
412,13,45,-0.223833931205556
413,13,46,0.246076429662301
414,13,48,0.153211699991285
415,13,50,0.180405615607848
416,13,52,0.358256909542949
417,14,15,-0.306929380564281
418,14,16,-0.276413027025083
419,14,17,-0.266067228493131
420,14,18,0.127257439673694
421,14,20,-0.170845274861746
422,14,22,-0.170358354566172
423,14,24,-0.272726703302477
424,14,25,0.277785972964311
425,14,26,0.139802306585614
426,14,27,-0.189395516615252
427,14,28,-0.22991603773899
428,14,29,0.293471378046496
429,14,31,0.142293617260415
430,14,34,0.135941969855751
431,14,36,0.109511464249403
432,14,37,-0.233693667103066
433,14,38,-0.13853015917865
434,14,39,0.261372284112906
435,14,41,0.179274941258408
436,14,42,0.221304494492295
437,14,44,0.180271944503329
438,14,47,0.221738687543313
439,14,48,0.349226513415887
440,14,50,0.353634381818361
441,14,51,0.243711978475526
442,14,52,0.213075444350928
443,15,16,0.19037246398825
444,15,17,0.269723661620914
445,15,19,0.196434877801279
446,15,21,0.159168264973647
447,15,22,-0.13070013747756
448,15,25,0.28952778106344
449,15,26,0.291063189552048
450,15,27,0.211624802983302
451,15,29,0.191832481718346
452,15,30,0.277601616467659
453,15,31,-0.12270136615212
454,15,32,-0.192489177674561
455,15,34,-0.192502906214577
456,15,35,0.242790994406058
457,15,36,0.168988582525012
458,15,37,-0.247730817234811
459,15,40,0.165372423919167
460,15,41,0.158469413322565
461,15,43,-0.121885984028106
462,15,44,0.166207798109662
463,15,47,-0.217033805822189
464,15,48,0.264553842351983
465,15,49,-0.117239557080851
466,15,50,0.180693485618977
467,16,18,-0.231987807027557
468,16,19,-0.215332075090888
469,16,20,0.160288566781737
470,16,23,0.193090350424068
471,16,24,0.235557232578903
472,16,25,0.172621699388175
473,16,26,-0.111641446759567
474,16,27,0.148247065768967
475,16,28,0.124793639626693
476,16,31,-0.294631013020463
477,16,32,0.133113704505682
478,16,33,0.166365711877761
479,16,34,0.128071620422003
480,16,35,0.208638333403017
481,16,37,0.208886331546417
482,16,38,-0.2309091346054
483,16,39,0.106075635207468
484,16,40,-0.13814774478729
485,16,41,-0.194514572285641
486,16,44,-0.114302574118597
487,16,45,0.205684848336342
488,16,46,-0.229947065952936
489,16,47,-0.117189251223227
490,16,51,0.229181262141405
491,16,52,0.13905839189191
492,17,18,0.216192113641103
493,17,19,-0.333758792434781
494,17,20,-0.242335841468407
495,17,21,-0.186462673074961
496,17,24,-0.342055829957321
497,17,26,0.190550207900579
498,17,28,-0.191918182922907
499,17,29,0.107120524521223
500,17,32,0.282404698414592
501,17,34,0.190758686355683
502,17,35,-0.261981991152237
503,17,39,-0.273603115705277
504,17,41,-0.273184701609
505,17,44,-0.250575838841416
506,17,45,0.109041996220814
507,17,46,-0.244778516089305
508,17,48,0.323908139450399
509,17,49,0.126549961947293
510,17,51,0.357828487260026
511,17,52,0.428752452437742
512,18,23,-0.216926676543127
513,18,24,-0.298699976215125
514,18,25,-0.16876492434342
515,18,32,-0.237251365155338
516,18,33,0.170808416036191
517,18,34,-0.117075439169694
518,18,37,0.284563728565206
519,18,38,0.119861339906
520,18,39,0.211969545046163
521,18,41,-0.174585384944747
522,18,42,0.140110810986495
523,18,43,-0.232805552507252
524,18,47,-0.165819528799655
525,18,49,0.123058015934106
526,18,50,0.210628279877214
527,18,51,0.360350259549281
528,18,52,0.271409092870442
529,19,20,-0.199994927454367
530,19,21,0.278348490180681
531,19,22,-0.328025337115428
532,19,23,-0.223247153445925
533,19,24,-0.245351135745175
534,19,26,-0.137392246987113
535,19,28,-0.269413232572827
536,19,30,0.206720061330886
537,19,31,0.240061498549015
538,19,34,-0.142816485467203
539,19,35,-0.114967628920465
540,19,36,0.22740022232579
541,19,37,0.276746751111863
542,19,38,-0.209056874212131
543,19,39,-0.249462266177816
544,19,40,0.264963561961588
545,19,41,-0.154038647692184
546,19,43,0.209668261772885
547,19,44,0.143526262152183
548,19,46,0.148993147133943
549,19,47,0.181719185418273
550,19,50,0.358480239038478
551,19,52,0.399500543431028
552,20,21,0.28105611149033
553,20,23,0.177069213629752
554,20,24,-0.292559383656078
555,20,25,-0.215214557161884
556,20,29,-0.122939284706331
557,20,32,0.254722419085764
558,20,33,-0.184230832652449
559,20,34,-0.25217069139896
560,20,35,0.135185168827916
561,20,36,-0.211225165891629
562,20,37,0.229228303103292
563,20,41,0.170916342758448
564,20,43,-0.246980874734422
565,20,48,0.225329422142222
566,20,51,0.320801594014765
567,20,52,0.408997693401145
568,21,23,-0.314600250153095
569,21,25,0.172413058646678
570,21,27,-0.198836695414206
571,21,28,0.136969061268799
572,21,33,0.196326729874156
573,21,34,0.143085986199397
574,21,35,0.268542240393965
575,21,38,-0.28912937550816
576,21,41,0.197058723873042
577,21,42,-0.200945656679148
578,21,43,0.108759822944845
579,21,44,0.26110926230349
580,21,46,0.134424107340714
581,21,47,-0.186131308554129
582,21,48,0.311049752320037
583,21,49,0.155867328191124
