attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,4.7524029413909E-05,8.89515589448606E-05,0.871717529886618,0,1000
2,69,276,207,4.7524029413909E-05,4.10536614470894E-05,-0.136149397402019,1,1000
3,69,207,138,4.7524029413909E-05,5.21777145484661E-05,0.0979227812108696,1,1000
4,69,138,138,4.7524029413909E-05,0.000682419154290796,13.3594548422502,0,1000
5,34,138,138,4.7524029413909E-05,5.4597727314772E-05,0.148844657915155,0,1000
6,17,138,121,4.7524029413909E-05,3.50118997734017E-05,-0.263280066838047,1,1000
7,17,121,121,4.7524029413909E-05,9.37813604029555E-05,0.973346148454077,0,1000
8,8,121,113,4.7524029413909E-05,3.58572349156993E-05,-0.245492535925313,1,1000
9,8,113,113,4.7524029413909E-05,0.000312083483907963,5.56685655144857,0,1000
10,4,113,104,4.7524029413909E-05,5.18769571206267E-05,0.0915942473818036,1,1000
11,4,104,104,4.7524029413909E-05,0.000158710750365015,2.33958951550024,0,1000
12,2,104,104,4.7524029413909E-05,0.000229093044838402,3.82057282734011,0,1000
13,1,104,104,4.7524029413909E-05,0.000279480317363774,4.8808211511202,0,1000
9100,1,104,92,4.7524029413909E-05,4.84573439071854E-05,0.0196387912554251,1,1000
9101,1,92,82,4.7524029413909E-05,3.56358076472345E-05,-0.250151805587325,1,1000
9102,1,82,78,4.7524029413909E-05,4.74572214205574E-05,-0.00140577291478664,1,1000
9103,1,78,70,4.7524029413909E-05,3.56638640288092E-05,-0.249561443576344,1,1000
9104,1,70,63,4.7524029413909E-05,2.62217605746615E-05,-0.448242059900183,1,1000
9105,1,63,58,4.7524029413909E-05,2.73160440249737E-05,-0.425216161974283,1,1000
9106,1,58,52,4.7524029413909E-05,2.78267141010459E-05,-0.414470648970228,1,1000
