attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,129,3.40965954796089E-06,1.6653839439405E-06,-0.511568847119511,1,10000
2,138,129,129,3.40965954796089E-06,0.414567663665426,121585.234001971,0,10000
3,69,129,129,3.40965954796089E-06,7.51544406693784E-06,1.20416260369232,0,10000
4,34,129,87,3.40965954796089E-06,1.38849764358189E-06,-0.592775283264787,1,10000
5,34,87,87,3.40965954796089E-06,6.0724355275116E-06,0.780950690852157,0,10000
6,17,87,70,3.40965954796089E-06,1.19695578329073E-06,-0.648951525378374,1,10000
7,17,70,43,3.40965954796089E-06,9.58398575776218E-07,-0.718916636017406,1,10000
8,17,43,15,3.40965954796089E-06,2.44618659540931E-07,-0.928257159959791,1,10000
9,17,15,15,3.40965954796089E-06,0.39996624684684,117302.86603731,0,10000
10,8,15,4,3.40965954796089E-06,2.99865379690267E-09,-0.999120541580553,1,10000
11,8,4,4,3.40965954796089E-06,0.39199822971279,114965.970807165,0,10000
12,4,4,4,3.40965954796089E-06,0.408931404467515,119932.207030031,0,10000
13,2,4,2,3.40965954796089E-06,5.1916262462355E-09,-0.998477376942416,1,10000
14,2,2,2,3.40965954796089E-06,0.407062570020652,119384.10701577,0,10000
15,1,2,2,3.40965954796089E-06,0.402431418245745,118025.862384667,0,10000
