epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000349273640723427,0.000136680384844101,1,1,24,276,0.05,25
50,0.000192878922728041,1.80860580263709E-05,1,1,24,276,0.05,25
100,0.000190089224181822,1.57972188129796E-05,1,1,24,276,0.05,25
150,0.000189255416129801,6.81082903675964E-06,1,1,24,276,0.05,25
200,0.000222159758725258,2.79133502810932E-05,1,1,24,276,0.05,25
250,0.000194094783138597,8.15784063875287E-06,1,1,24,276,0.05,25
300,0.000188551861637788,9.97990793565993E-06,1,1,24,276,0.05,25
350,0.0001927778357626,8.28767509177511E-06,1,1,24,276,0.05,25
400,0.000193060999903435,1.18375999964779E-05,1,1,24,276,0.05,25
