attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,1.32882504023732E-05,1.65661628082444E-05,0.246677501297365,0,10000
2,69,276,191,1.32882504023732E-05,1.23789218754632E-05,-0.068431019838971,1,10000
3,69,191,191,1.32882504023732E-05,3.15223095465863E-05,1.37219412579375,0,10000
4,34,191,157,1.32882504023732E-05,1.24842844268311E-05,-0.0605020187908673,1,10000
5,34,157,102,1.32882504023732E-05,1.44943029685906E-05,0.0907608247660605,1,10000
6,34,102,102,1.32882504023732E-05,1.61333248268086E-05,0.214104516267034,0,10000
7,17,102,102,1.32882504023732E-05,1.8674060435963E-05,0.405306181815168,0,10000
8,8,102,102,1.32882504023732E-05,2.00605658090836E-05,0.509646883648491,0,10000
9,4,102,98,1.32882504023732E-05,1.13266726233077E-05,-0.14761746051348,1,10000
10,4,98,94,1.32882504023732E-05,1.15812373782908E-05,-0.128460329418351,1,10000
11,4,94,90,1.32882504023732E-05,9.67533078993672E-06,-0.271888284991323,1,10000
12,4,90,90,1.32882504023732E-05,1.64151381374822E-05,0.235312222484197,0,10000
13,2,90,88,1.32882504023732E-05,1.02687509549066E-05,-0.227230775763178,1,10000
14,2,88,86,1.32882504023732E-05,1.40147680802235E-05,0.054673689601793,1,10000
15,2,86,84,1.32882504023732E-05,1.0419401494471E-05,-0.215893651988215,1,10000
16,2,84,82,1.32882504023732E-05,5.7290672269872E-06,-0.568862186254106,1,10000
17,2,82,73,1.32882504023732E-05,3.36120930182453E-06,-0.747054036457333,1,10000
18,2,73,71,1.32882504023732E-05,2.1936461824904E-06,-0.83491835899641,1,10000
19,2,71,69,1.32882504023732E-05,1.69642703456075E-06,-0.87233631342033,1,10000
20,2,69,67,1.32882504023732E-05,1.56873914189672E-06,-0.881945395789912,1,10000
21,2,67,49,1.32882504023732E-05,3.10259171750951E-06,-0.766516161002249,1,10000
22,2,49,47,1.32882504023732E-05,3.20997790073541E-06,-0.758434872647936,1,10000
23,2,47,45,1.32882504023732E-05,3.010123022065E-06,-0.773474841990681,1,10000
24,2,45,43,1.32882504023732E-05,1.34849470100056E-05,0.014802295387,1,10000
25,2,43,39,1.32882504023732E-05,3.83447300408341E-07,-0.971143883596605,1,10000
26,2,39,37,1.32882504023732E-05,2.38341440531076E-07,-0.98206374554106,1,10000
27,2,37,34,1.32882504023732E-05,2.9845318157116E-07,-0.977540069419684,1,10000
28,2,34,31,1.32882504023732E-05,1.70124110011829E-06,-0.871974033555655,1,10000
29,2,31,29,1.32882504023732E-05,1.22165330241821E-06,-0.908065150382775,1,10000
30,2,29,16,1.32882504023732E-05,6.06443484097709E-07,-0.954362428029698,1,10000
31,2,16,14,1.32882504023732E-05,8.92454685161434E-07,-0.932838811872326,1,10000
32,2,14,12,1.32882504023732E-05,8.70900197171885E-08,-0.993446088305076,1,10000
33,2,12,12,1.32882504023732E-05,2.89295142425085E-05,1.17707473644098,0,10000
34,1,12,12,1.32882504023732E-05,2.41063396503943E-05,0.814109376362216,0,10000
